,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
1507,1528,6037555102,6526,Los Angeles,90715,Lakewood,-118.0769658,33.8387305,501.32,30.91,45.78,5.64,60.71,68.56,77.22,52.0,75.56,63.28004126,1125.0,1.916967509,5.2934102880000005,38618.0,3.39
1508,1529,6071002804,5417,San Bernardino,92335,Fontana,-117.44688899999998,34.09571079999999,419.91,22.91,40.07,4.94,45.03,74.3,81.65,85.2,99.35,86.69623059999999,989.0,1.707317073,5.456079758,33438.0,4.4
1509,1530,6059110603,8540,Orange ,90621,Buena Park,-117.99373500000002,33.8687069,1803.54,88.41,59.58,7.34,90.95,57.71,66.16,39.3,58.48,78.62154354,1354.0,1.7556747830000001,5.199424701,42970.0,3.79
1514,1535,6037534403,2948,Los Angeles,90201,Bell,-118.1971314,33.9681673,1323.15,78.87,49.34,6.08,70.79,40.88,43.44,59.1,83.46,82.31966054,1151.0,1.789250354,8.990767392999999,40644.0,4.25
1516,1537,6037576001,4969,Los Angeles,90802,Long Beach,-118.1938633,33.763115899999995,699.76,49.97,59.95,7.38,91.46,83.08,86.72,21.8,30.25,64.23514928,1875.0,1.3327177590000001,7.43030373,76003.0,1.68
1522,1543,6037128102,4795,Los Angeles,91401,Van Nuys,-118.4443506,34.190295899999995,1511.6,83.11,42.02,5.18,50.48,69.43,78.33,55.2,79.23,79.38775509999999,1163.0,1.332653061,9.16895002,34583.0,3.35
1524,1545,6037294520,3564,Los Angeles,90744,Wilmington,-118.2658196,33.7868323,1099.89,71.66,51.95,6.4,77.08,70.22,78.81,48.2,71.16,63.00326442,1123.0,1.841131665,7.682784166,48050.0,4.13
1525,1546,6059063605,5672,Orange ,92627,Costa Mesa,-117.9273058,33.6376789,814.14,57.85,50.69,6.24,74.36,43.69,47.2,64.1,88.27,91.53897402,1417.0,1.684210526,5.866440097000001,40163.0,3.54
1530,1551,6037191203,2922,Los Angeles,90029,Los Angeles,-118.29390759999998,34.0931674,1235.29,76.29,48.69,6.0,69.0,37.71,37.93,60.0,84.41,95.35864979,989.0,0.98649789,23.36912919,28912.0,2.19
1534,1555,6071002107,4970,San Bernardino,91730,Rancho Cucamonga,-117.5866987,34.1006231,723.46,51.92,53.5,6.59,80.72,50.04,56.25,48.3,71.3,59.88463555,1251.0,1.664918721,5.3480147460000005,47140.0,2.89
1539,1561,6059086406,4330,Orange ,92806,Anaheim,-117.876231,33.8438173,3561.25,98.73,52.7,6.49,78.92,64.35,73.76,38.1,56.92,68.18851252,1460.0,2.0942562590000002,5.065693809,58005.0,3.13
1541,1563,6037601212,6511,Los Angeles,90301,Inglewood,-118.3570019,33.955819899999995,491.73,29.95,37.5,4.62,38.56,92.89,90.29,63.3,87.43,85.81943081,1080.0,1.502453386,14.09673476,39788.0,3.17
1543,1565,6037554404,4447,Los Angeles,90706,Bellflower,-118.1295305,33.873719,2342.99,93.87,44.27,5.45,56.76,73.52,80.95,59.9,84.34,77.9389313,1187.0,1.851145038,6.291838772999999,38235.0,3.02
1548,1570,6059087404,3591,Orange ,92805,Anaheim,-117.9095108,33.8251532,703.66,50.37,49.4,6.09,70.91,53.92,61.44,66.0,89.96,75.05720824,1329.0,2.181922197,6.840266136,47857.0,4.85
1549,1571,6037302506,3534,Los Angeles,91205,Glendale,-118.2463128,34.1277465,779.7,55.51,53.1,6.54,79.91,50.92,57.46,37.9,56.67,72.43636364,1335.0,1.466909091,6.145859017,54595.0,2.44
1551,1573,6037191204,2124,Los Angeles,90029,Los Angeles,-118.2982812,34.0930661,1138.56,73.22,50.68,6.24,74.35,32.76,29.78,58.6,82.94,89.84468339,1003.0,1.2520908000000002,16.84457003,32270.0,2.57
1553,1575,6037222200,3965,Los Angeles,90018,Los Angeles,-118.3024156,34.0309167,1093.0,71.41,44.66,5.5,57.81,69.43,78.33,65.4,89.42,76.24262848,965.0,1.465880371,9.968759056,34142.0,3.16
1554,1576,6037221900,3664,Los Angeles,90007,Los Angeles,-118.2895621,34.0267694,957.12,65.51,48.69,6.0,68.99,58.23,66.84,81.0,98.65,93.02325581,1058.0,0.9895348840000001,8.493927603,12265.0,2.63
1555,1577,6059089106,3973,Orange ,92843,Garden Grove,-117.9150746,33.771306,2259.11,93.18,44.84,5.52,58.27,43.9,47.48,59.4,83.75,64.27104723,1283.0,2.0728952769999998,5.341060965,46295.0,4.34
1558,1580,6037192520,5067,Los Angeles,90004,Los Angeles,-118.3024972,34.0799255,2242.02,93.04,49.78,6.13,72.03,44.73,48.83,66.7,90.57,93.0878553,998.0,1.2396640829999999,20.35251042,35485.0,3.12
1559,1581,6037192510,3670,Los Angeles,90004,Los Angeles,-118.3068568,34.079869,1512.32,83.13,48.01,5.91,66.91,49.92,55.97,54.5,78.52,84.83572029999999,1225.0,1.415332772,14.09721493,45792.0,3.25
1563,1585,6037552900,6881,Los Angeles,90650,Norwalk,-118.0911533,33.8912102,551.4,36.42,51.27,6.31,75.63,62.19,71.33,39.9,59.57,51.23152709,1504.0,1.9425287359999999,5.644009131000001,60229.0,4.02
1568,1590,6075017801,3499,San Francisco,94107,San Francisco,-122.4011589,37.7820284,1404.98,80.76,47.31,5.83,64.79,68.43,77.11,58.3,82.58,82.24799286,296.0,0.33809099,42.38720547,17113.0,1.43
1571,1593,6037404902,3973,Los Angeles,91706,Baldwin Park,-117.9791262,34.0869771,493.33,30.03,47.72,5.88,66.06,62.29,71.62,41.4,61.61,27.42796158,1261.0,2.526147279,5.459528876,62928.0,4.57
1574,1596,6001402400,2351,Alameda ,94607,Oakland,-122.2824569,37.812031,186.3,4.93,43.82,5.4,55.36,165.52,99.26,49.7,72.82,83.2319722,840.0,0.930495222,13.81853789,33724.0,2.38
1576,1598,6037601303,4879,Los Angeles,90302,Inglewood,-118.3617818,33.974189200000005,1257.96,76.95,43.56,5.37,54.64,99.89,92.79,61.5,85.72,86.95434019,1163.0,1.208730557,18.39529181,38091.0,2.5
1581,1603,6037134720,4594,Los Angeles,91306,Winnetka,-118.5688121,34.2046449,856.34,60.5,47.61,5.86,65.74,57.95,66.46,31.7,47.53,52.86624204,1254.0,1.670700637,6.420767726,62326.0,2.89
1584,1606,6037602506,4329,Los Angeles,90250,Hawthorne,-118.3308401,33.9073761,756.94,54.13,48.47,5.97,68.3,66.13,75.1,53.4,77.32,92.93478261,1069.0,1.221618357,20.64147136,36939.0,2.49
1586,1608,6037297201,3475,Los Angeles,90731,San Pedro,-118.2914165,33.724903600000005,654.23,46.58,48.18,5.93,67.38,84.98,87.56,39.9,59.57,67.64490095,1205.0,1.5825385180000002,13.65443735,61292.0,2.91
1587,1609,6037212203,2679,Los Angeles,90005,Los Angeles,-118.2903562,34.0597622,1402.7,80.74,49.74,6.13,71.94,38.64,39.75,84.4,99.23,99.68578162,804.0,0.45090337799999997,48.45607602,21426.0,2.41
1588,1610,6073011801,3961,San Diego,91950,National City,-117.1041616,32.6804224,820.59,58.38,47.87,5.9,66.5,73.62,81.01,63.3,87.43,71.57794677,1004.0,1.514258555,6.530942753,35613.0,3.46
1589,1611,6037221220,3378,Los Angeles,90006,Los Angeles,-118.2960214,34.0435737,1128.32,72.84,49.41,6.09,70.94,39.09,40.44,64.5,88.67,86.47058824,987.0,1.105882353,6.259942649,35815.0,3.45
1591,1613,6037120108,4838,Los Angeles,91402,Panorama City,-118.4563783,34.2300529,819.21,58.25,38.15,4.7,40.36,83.57,86.97,71.8,94.2,67.64705882,1098.0,1.4019607840000001,14.25481586,35200.0,3.61
1594,1616,6037120103,3287,Los Angeles,91402,Panorama City,-118.45179840000002,34.2297196,722.3,51.84,36.96,4.55,37.08,95.94,91.61,90.1,99.82,91.13772455,1140.0,1.282634731,24.40316261,26345.0,4.02
1598,1620,6059075002,8605,Orange ,92701,Santa Ana,-117.8685376,33.748073,781.05,55.6,52.35,6.45,78.1,45.66,50.55,72.1,94.38,85.95963933,973.0,1.1163589520000001,6.212789357,26483.0,3.5
1599,1621,6037208620,4660,Los Angeles,90057,Los Angeles,-118.2779829,34.069709,995.0,67.41,50.12,6.17,73.01,39.4,40.87,57.9,82.12,91.80622009999999,1116.0,1.197966507,20.862753899999998,36765.0,2.65
1604,1626,6037576403,5033,Los Angeles,90813,Long Beach,-118.1698152,33.7789729,886.35,61.96,39.04,4.81,42.61,88.07,88.7,72.2,94.47,85.88652482,1131.0,1.2659574470000001,17.58198922,32525.0,3.63
1606,1628,6037124105,2658,Los Angeles,91606,North Hollywood,-118.3834061,34.1812289,966.5,65.87,49.46,6.09,71.13,35.62,34.61,59.0,83.38,87.31762065,1135.0,1.489337823,11.1106632,40576.0,2.79
1610,1632,6037551401,4290,Los Angeles,90241,Downey,-118.156034,33.9440174,1220.45,75.84,62.21,7.66,94.03,38.3,39.16,38.4,57.36,65.15373353,1151.0,1.9992679359999999,7.553201435,59420.0,3.49
1613,1635,6037134904,4338,Los Angeles,91306,Winnetka,-118.5802111,34.1913886,1438.88,81.59,54.44,6.71,82.61,53.78,61.36,44.2,65.87,53.00699301,1022.0,1.918181818,5.60817454,49483.0,3.1
1615,1637,6037602504,4407,Los Angeles,90250,Hawthorne,-118.3373323,33.9055479,1473.48,82.25,46.61,5.74,63.04,78.54,83.89,53.7,77.59,90.74712644,1026.0,1.382183908,21.90562436,38457.0,2.59
1619,1641,6037603004,1512,Los Angeles,90247,Gardena,-118.29650259999998,33.8933016,810.67,57.54,50.13,6.17,73.06,79.41,84.69,39.2,58.37,79.57860616,1007.0,1.277147488,11.06920716,45091.0,2.21
1620,1642,6073012501,3858,San Diego,91910,Chula Vista,-117.0936978,32.6335939,1474.21,82.32,48.47,5.97,68.28,57.45,65.94,67.0,90.71,60.18062397,1065.0,1.188013136,10.69012731,24688.0,2.36
1621,1643,6037209403,3600,Los Angeles,90017,Los Angeles,-118.2738446,34.0531328,854.86,60.38,52.9,6.52,79.45,33.03,30.16,86.4,99.51,100.0,697.0,0.461940299,39.23903919,17269.0,2.62
1622,1644,6037127520,4045,Los Angeles,91406,Van Nuys,-118.4697511,34.218416299999994,2683.04,96.06,50.19,6.18,73.2,41.0,43.66,72.3,94.52,96.6539924,982.0,1.23878327,14.63122266,27207.0,3.17
1623,1645,6071000824,5092,San Bernardino,91786,Upland,-117.6583212,34.1024278,551.99,36.53,43.81,5.4,55.31,81.42,85.95,59.6,83.93,79.25333333,1069.0,1.5248,5.261730234,33750.0,2.67
1625,1647,6037535503,2497,Los Angeles,90280,South Gate,-118.2144693,33.9552551,1051.24,69.85,40.89,5.04,47.26,46.23,51.3,74.3,95.84,71.66947723,1009.0,1.68296796,7.561273944,34880.0,4.05
1626,1648,6037221120,3373,Los Angeles,90006,Los Angeles,-118.2878972,34.0421001,1226.16,76.05,47.78,5.88,66.17,33.6,31.06,73.1,95.11,90.16393443,1044.0,1.192037471,10.8849675,31889.0,3.81
1636,1658,6037212800,4273,Los Angeles,90019,Los Angeles,-118.3305985,34.0518662,1332.21,79.04,49.22,6.06,70.45,66.41,75.35,50.1,73.27,62.11812627,1130.0,1.5295315680000001,7.629882362000001,45995.0,2.73
1637,1659,6037237800,4371,Los Angeles,90044,Los Angeles,-118.2981214,33.9709601,914.91,63.29,42.2,5.2,50.93,103.18,93.33,46.2,68.61,33.82838284,989.0,1.721122112,5.042016022,36862.0,2.86
1639,1661,6059099802,5111,Orange ,92683,Westminster,-117.9939643,33.757341100000005,1041.88,69.52,51.14,6.3,75.28,38.28,39.13,66.5,90.33,81.71140940000001,1262.0,1.513422819,7.279877391,30670.0,2.8
1640,1662,6037238100,4626,Los Angeles,90047,Los Angeles,-118.3111989,33.963628,1003.99,67.93,43.79,5.39,55.28,127.53,97.27,37.6,56.23,50.05701254,1154.0,1.5,7.21545549,42134.0,2.54
1641,1663,6037120104,2310,Los Angeles,91402,Panorama City,-118.4493666,34.223963,973.28,66.36,39.91,4.92,44.68,95.94,91.61,73.3,95.19,85.94164456,1156.0,1.24668435,6.722659451,35174.0,3.16
1642,1664,6037237900,3621,Los Angeles,90047,Los Angeles,-118.3111925,33.970929299999995,1111.56,72.24,42.3,5.21,51.16,123.61,96.92,51.1,74.48,40.30188679,1153.0,1.4656603769999998,5.472763256,39475.0,3.05
1649,1671,6037481604,3942,Los Angeles,91801,Alhambra,-118.1260625,34.08324520000001,1188.29,74.9,54.12,6.67,82.03,38.05,38.54,42.9,63.92,68.85485047,1192.0,1.729394602,8.905553234,49928.0,2.98
1650,1672,6037604100,7058,Los Angeles,90260,Lawndale,-118.348246,33.881549799999995,1925.47,90.1,47.38,5.84,65.0,66.98,76.09,51.6,75.21,62.25585938,1400.0,2.123046875,8.134285556,65202.0,3.49
1653,1675,6037211201,2645,Los Angeles,90004,Los Angeles,-118.2984693,34.0745294,1443.98,81.7,50.47,6.22,73.83,65.18,74.43,65.5,89.49,95.98214286,1007.0,1.297991071,26.01718425,39621.0,2.99
1656,1678,6037224310,2025,Los Angeles,90006,Los Angeles,-118.2827213,34.044384,1103.56,71.83,45.37,5.59,59.63,51.32,57.95,84.7,99.28,94.17177914,849.0,0.848159509,14.59442044,30000.0,3.19
1660,1682,6037550201,2941,Los Angeles,90650,Norwalk,-118.0840271,33.9283366,2159.22,92.38,50.87,6.27,74.62,53.16,60.43,37.9,56.67,45.69536424,1140.0,2.182781457,5.728091735,62917.0,3.94
1663,1685,6075012502,3821,San Francisco,94102,San Francisco,-122.4125954,37.78393300000001,572.51,38.68,39.69,4.89,44.11,122.23,96.8,75.1,96.27,99.04588823,350.0,0.14629713800000002,145.3586947,11971.0,1.5
1665,1687,6037120106,4417,Los Angeles,91402,Panorama City,-118.4563804,34.223102000000004,1609.53,85.01,41.32,5.09,48.54,83.35,86.9,71.0,93.73,92.44332494,1028.0,1.374475231,23.41147226,31741.0,3.93
1666,1688,6037221303,2551,Los Angeles,90006,Los Angeles,-118.3084384,34.0453825,1150.17,73.56,45.24,5.57,59.33,47.14,52.76,63.7,87.78,89.32291667,920.0,1.197916667,13.28382741,28125.0,3.34
1669,1691,6085503113,4760,Santa Clara,95110,San Jose,-121.8808148,37.3157311,1221.69,75.89,54.98,6.77,83.66,37.88,38.27,61.1,85.41,64.57268079,1357.0,1.966398831,7.606519174,55331.0,3.66
1670,1692,6075017601,7630,San Francisco,94103,San Francisco,-122.4107241,37.7794338,845.21,59.72,45.48,5.6,59.91,98.44,92.3,52.3,76.02,92.46049661,824.0,0.423024831,28.29670153,21154.0,1.74
1673,1695,6077003308,1590,San Joaquin,95207,Stockton,-121.308748,37.9905867,628.15,44.17,43.32,5.34,53.85,88.07,88.7,45.1,67.09,58.42349304,824.0,1.386398764,5.059389638,37933.0,2.49
1674,1696,6037481603,3802,Los Angeles,91801,Alhambra,-118.1201868,34.0841555,1205.12,75.36,55.96,6.89,85.18,38.05,38.54,36.7,54.83,60.01642036,1334.0,1.870279146,7.517208523,46935.0,3.2
1677,1699,6059086602,6131,Orange ,92801,Anaheim,-117.9331121,33.8440428,1349.33,79.48,50.37,6.2,73.65,49.46,55.44,51.6,75.21,69.51515152,1458.0,1.889090909,5.837331413999999,49263.0,4.01
1680,1702,6059001402,5185,Orange ,90631,La Habra,-117.9286916,33.9388223,877.15,61.49,49.47,6.09,71.15,53.99,61.61,36.7,54.83,46.66234608,1434.0,2.209332469,5.041437287,65913.0,3.74
1681,1703,6001401000,5678,Alameda ,94608,Emeryville,-122.2719625,37.831217,1720.02,87.15,49.78,6.13,71.97,129.47,97.59,42.1,62.69,69.72126766,1191.0,1.217258496,9.240000499,51073.0,2.35
1682,1704,6037535803,4458,Los Angeles,90280,South Gate,-118.2100618,33.9480872,757.23,54.14,41.49,5.11,49.05,46.23,51.3,66.1,90.01,70.95588235,1004.0,1.737132353,10.41281654,37905.0,4.09
1683,1705,6037302003,3578,Los Angeles,91206,Glendale,-118.2439771,34.1487828,1194.6,75.11,56.1,6.91,85.41,35.28,34.05,43.3,64.51,89.90889979,1327.0,1.34688157,24.34795801,32188.0,2.69
1686,1708,6001407200,6746,Alameda ,94601,Oakland,-122.2192819,37.7777848,388.04,19.89,43.35,5.34,53.95,110.47,94.74,66.8,90.63,79.17823431,1013.0,1.308717379,10.19255384,37319.0,3.59
1688,1710,6037603802,4153,Los Angeles,90260,Lawndale,-118.3481442,33.890980400000004,735.73,52.79,42.82,5.27,52.53,68.28,77.0,56.5,80.7,59.59252971,1344.0,1.971137521,7.557178497000001,56809.0,3.41
1690,1712,6037541801,4903,Los Angeles,90262,Lynwood,-118.1946754,33.9118044,2045.11,91.35,47.79,5.89,66.25,47.28,52.89,64.0,88.17,57.37439222,1117.0,2.087520259,6.9849519529999995,45833.0,4.71
1691,1713,6073004100,6546,San Diego,92102,San Diego,-117.1292493,32.714833,1284.98,77.84,50.5,6.22,73.94,96.4,91.8,58.0,82.2,85.25052929,1101.0,1.483768525,7.571230302000001,42045.0,2.44
1696,1718,6037554104,2600,Los Angeles,90706,Bellflower,-118.1195565,33.8931415,957.51,65.52,42.27,5.21,51.06,79.03,84.58,54.6,78.63,76.19699042,1138.0,1.752393981,8.116420227,51685.0,3.43
1701,1723,6037530102,5116,Los Angeles,90640,Montebello,-118.1154765,34.0153528,701.54,50.16,46.04,5.67,61.47,54.54,62.44,42.4,63.13,56.1627907,1013.0,1.6209302330000002,5.264645595,39400.0,2.85
1703,1725,6037189101,2743,Los Angeles,90027,Los Angeles,-118.288505,34.104736700000004,933.49,64.24,52.5,6.47,78.46,51.93,58.95,32.4,48.54,87.62589928,1424.0,1.411510791,14.23249917,62981.0,1.81
1704,1726,6037134521,3126,Los Angeles,91303,Canoga Park,-118.5952099,34.2046284,1174.18,74.47,43.19,5.32,53.62,60.99,70.17,66.6,90.47,79.84293194,1323.0,1.386125654,8.788874713,41848.0,4.34
1712,1734,6037127604,2939,Los Angeles,91406,Van Nuys,-118.479788,34.1993151,1927.3,90.12,45.34,5.59,59.53,74.19,81.54,63.9,88.02,81.28654971,1104.0,1.3600668340000002,11.14768931,32961.0,2.53
1714,1736,6037293307,2306,Los Angeles,90710,Harbor City,-118.3035314,33.7873712,1055.26,70.02,52.03,6.41,77.22,38.99,40.27,48.2,71.16,77.00650759,1087.0,1.5075921909999999,11.05634655,51905.0,2.89
1717,1739,6085503117,3120,Santa Clara,95122,San Jose,-121.8515984,37.3274092,764.65,54.63,46.01,5.67,61.36,56.72,65.18,62.6,86.79,67.83854167,1360.0,1.84765625,6.202447321,48636.0,4.06
1718,1740,6037212900,4074,Los Angeles,90019,Los Angeles,-118.3215149,34.049454100000005,1256.99,76.91,50.21,6.19,73.27,66.41,75.35,62.1,86.34,90.25016036,1088.0,1.2456703009999999,16.88629865,40346.0,3.13
1722,1744,6077003312,3220,San Joaquin,95207,Stockton,-121.3014143,37.995688,630.91,44.45,39.1,4.82,42.83,88.07,88.7,76.7,97.27,85.32311062,761.0,1.311062432,6.408717085,26505.0,3.0
1728,1750,6081602100,3615,San Mateo,94080,South San Francisco,-122.4064157,37.6618027,1451.71,81.83,49.34,6.08,70.82,64.62,74.08,40.9,60.93,74.58158996,1533.0,1.7238493719999999,8.051966292000001,62452.0,3.5
1729,1751,6085501501,4278,Santa Clara,95116,San Jose,-121.8583166,37.3417324,2571.95,95.55,49.8,6.13,72.07,56.07,64.26,52.9,76.72,57.03479576,1350.0,2.095310136,8.631405769,41308.0,3.68
1731,1753,6037120105,2812,Los Angeles,91402,Panorama City,-118.4488025,34.2340798,937.56,64.42,38.02,4.68,39.88,95.94,91.61,73.3,95.19,68.25396825,965.0,1.6269841269999998,6.478882292000001,29167.0,3.34
1734,1756,6059087401,3954,Orange ,92805,Anaheim,-117.914757,33.8282532,2775.93,96.4,55.17,6.8,83.97,53.92,61.44,22.7,31.77,17.37226277,1563.0,2.25620438,5.448600709,87333.0,3.48
1746,1768,6059099904,6352,Orange ,92683,Westminster,-118.0028957,33.76642639999999,1518.52,83.28,51.66,6.36,76.49,38.28,39.13,55.5,79.57,67.9005817,1262.0,1.8418826019999999,5.762387198,44801.0,3.58
1749,1771,6037552700,6985,Los Angeles,90650,Norwalk,-118.0732039,33.8985899,539.35,34.92,48.77,6.01,69.17,62.88,72.41,35.1,52.7,23.24294411,1486.0,2.433314887,5.316631352,62483.0,3.87
1754,1776,6037195803,2603,Los Angeles,90026,Los Angeles,-118.2769285,34.0818094,1272.28,77.38,53.11,6.54,79.94,55.22,63.31,46.6,69.18,74.12891986,1226.0,1.445993031,12.31030508,62386.0,2.3
1758,1781,6037238400,4497,Los Angeles,90047,Los Angeles,-118.3089917,33.956349100000004,1041.94,69.53,43.62,5.37,54.8,119.8,96.58,34.6,51.93,36.77053824,1210.0,1.727478754,5.487863759,52036.0,2.99
1762,1785,6037119320,4694,Los Angeles,91402,Panorama City,-118.4547256,34.2369427,1004.82,67.99,37.98,4.68,39.74,90.75,89.6,58.3,82.58,71.67235495,1452.0,1.91552901,9.750353693,44974.0,4.12
1765,1788,6037234000,5335,Los Angeles,90008,Los Angeles,-118.3214867,34.0120868,1023.77,68.82,50.35,6.2,73.6,70.65,79.14,39.2,58.37,34.38755020000001,990.0,1.591365462,6.49123704,52231.0,2.66
1766,1789,6037534802,2875,Los Angeles,90255,Huntington Park,-118.2216728,33.971185,1004.5,67.97,43.54,5.36,54.55,59.19,68.18,55.1,79.11,49.63072378,925.0,1.946824225,6.783296634,43021.0,4.44
1767,1790,6037530006,3963,Los Angeles,90640,Montebello,-118.1126395,34.020019,747.36,53.57,48.38,5.96,67.95,54.54,62.44,32.5,48.69,78.14285714,1271.0,1.505,8.597019419,52109.0,2.65
1768,1791,6037530204,3682,Los Angeles,90640,Montebello,-118.12832659999998,34.0190693,604.69,42.04,43.65,5.38,54.92,54.54,62.44,49.8,72.96,76.2195122,1238.0,1.871080139,6.93477261,50234.0,3.88
1770,1793,6001425104,3175,Alameda ,94608,Emeryville,-122.2833798,37.8326526,1122.24,72.6,52.22,6.43,77.7,165.16,99.14,25.1,36.38,67.77546778,1328.0,1.016632017,7.150544707000001,56750.0,1.74
1774,1797,6037104203,5210,Los Angeles,91331,Pacoima,-118.4115543,34.2790581,1294.45,78.03,43.74,5.39,55.15,71.02,79.34,63.7,87.78,59.98052579999999,1239.0,2.333008763,5.870676706,45788.0,4.75
1775,1798,6037134001,3765,Los Angeles,91303,Canoga Park,-118.5917267,34.2029146,1156.52,73.84,46.43,5.72,62.54,45.7,50.62,61.9,86.12,61.96447231,1229.0,1.7868338559999999,6.662012262999999,42775.0,4.05
1779,1802,6059087504,7141,Orange ,92802,Anaheim,-117.9020305,33.797540000000005,3661.68,98.93,46.67,5.75,63.27,40.75,43.12,63.7,87.78,80.87167070000001,1329.0,1.812348668,7.061931046000001,40948.0,4.54
1788,1811,6037127300,4460,Los Angeles,91406,Van Nuys,-118.4697535,34.208400299999994,2812.96,96.64,52.08,6.42,77.36,48.77,54.59,45.1,67.09,69.83663944,1063.0,1.638856476,6.548414204,44924.0,2.53
1789,1812,6037552002,3721,Los Angeles,90650,Norwalk,-118.0876278,33.9131184,436.39,24.44,43.04,5.3,53.11,62.88,72.41,36.9,55.05,56.64921466,1628.0,1.9937172769999998,5.471489599,62452.0,3.79
1792,1815,6059001802,7154,Orange ,92833,Fullerton,-117.9720126,33.8629545,2217.78,92.88,54.03,6.65,81.83,44.74,48.86,61.6,85.87,71.94891202,1313.0,1.8859981080000001,7.270117956,42132.0,3.79
1793,1816,6037187101,3235,Los Angeles,90039,Los Angeles,-118.2602407,34.116080600000004,1706.87,86.87,62.63,7.71,94.44,61.18,70.43,28.2,41.86,52.36794171,1323.0,1.765027322,5.84283069,61932.0,2.74
1796,1820,6037127603,2938,Los Angeles,91406,Van Nuys,-118.48000259999998,34.1957245,2887.59,96.98,45.98,5.66,61.27,74.19,81.54,60.5,84.78,85.33627343,1181.0,1.62954796,8.508276329,41875.0,3.47
1798,1822,6037302102,6439,Los Angeles,91205,Glendale,-118.2363625,34.1347576,1379.78,80.25,51.39,6.33,75.87,47.01,52.62,39.1,58.16,68.59219587,1285.0,1.407039021,10.19601588,50139.0,2.26
1799,1823,6037531603,3568,Los Angeles,90022,Los Angeles,-118.1615136,34.0298023,417.05,22.63,45.46,5.6,59.89,62.41,71.81,44.0,65.54,64.76079347,1008.0,1.737456243,7.990142512,42070.0,3.79
1800,1824,6037212701,2430,Los Angeles,90019,Los Angeles,-118.3193139,34.0543037,1394.13,80.61,50.05,6.16,72.78,47.36,52.96,49.4,72.47,58.08538163,1152.0,1.836998706,6.66122573,43672.0,3.08
1801,1825,6067000800,1425,Sacramento ,95814,Sacramento,-121.5044795,38.5770653,1015.01,68.37,51.23,6.31,75.54,93.03,90.36,28.8,42.74,89.34802571,1217.0,0.986225895,8.38248621,60571.0,1.39
1804,1828,6037213100,2721,Los Angeles,90019,Los Angeles,-118.3126928,34.0506364,1300.26,78.18,49.78,6.13,72.02,57.94,66.45,46.5,68.98,71.5625,1142.0,1.5677083330000001,7.234022097,40000.0,3.05
1805,1829,6001407400,3954,Alameda ,94601,Oakland,-122.2067479,37.7710407,256.1,8.95,42.18,5.2,50.91,110.47,94.74,55.1,79.11,72.01394943,1064.0,1.5806451609999999,9.074942633,47656.0,3.82
1806,1830,6037134710,5287,Los Angeles,91306,Winnetka,-118.5779426,34.2023735,784.87,55.83,40.26,4.96,45.48,63.65,73.23,61.6,85.87,78.55844942,1077.0,1.43549364,11.79716267,40996.0,3.6
