,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl
29,6065030300,4497,Riverside ,92501,Riverside,-117.3763853,33.9798271,1045.59,69.66,68.62,8.45,98.21,108.89,94.53,56.2,80.41
30,6019007100,7904,Fresno ,93662,Selma,-119.6279131,36.562976899999995,543.06,35.37,69.12,8.51,98.36,101.34,92.99,71.2,93.84
31,6037243100,5350,Los Angeles,90059,Los Angeles,-118.23509340000001,33.9327963,2521.07,95.1,62.55,7.7,94.35,105.29,93.67,76.0,96.9
32,6037543305,2666,Los Angeles,90220,Compton,-118.22386920000001,33.8611473,1418.39,81.13,75.84,9.34,99.76,106.87,94.05,34.1,50.95
33,6071005701,2216,San Bernardino,92401,San Bernardino,-117.2926063,34.100640399999996,747.98,53.59,61.85,7.62,93.62,131.79,97.68,89.3,99.79
34,6037204600,4101,Los Angeles,90023,Los Angeles,-118.2158297,34.0366414,2937.84,97.16,69.56,8.57,98.53,73.07,80.6,71.0,93.73
35,6037227010,4662,Los Angeles,90011,Los Angeles,-118.24699679999999,34.0185256,982.78,66.89,70.16,8.64,98.68,64.02,73.52,72.2,94.47
36,6099002301,7841,Stanislaus ,95351,Modesto,-121.0188436,37.6049206,1090.88,71.35,65.71,8.09,96.68,79.42,84.7,65.6,89.58
37,6019000100,2860,Fresno ,93721,Fresno,-119.79277320000001,36.7369244,305.84,12.57,67.01,8.25,97.44,69.87,78.53,84.1,99.21
38,6077001900,5592,San Joaquin,95205,Stockton,-121.2605554,37.9516762,824.07,58.57,66.76,8.22,97.26,94.01,90.89,75.5,96.52
39,6037206032,5275,Los Angeles,90033,Los Angeles,-118.22462420000001,34.046259,2658.05,95.91,75.09,9.25,99.7,95.89,91.51,69.2,92.46
40,6037226001,2068,Los Angeles,90021,Los Angeles,-118.25027390000001,34.0244835,2289.68,93.38,73.35,9.03,99.43,87.25,88.14,79.3,98.1
41,6037239501,3454,Los Angeles,90001,Los Angeles,-118.26289270000001,33.9729857,1289.16,77.92,62.84,7.74,94.54,72.52,80.31,72.2,94.47
42,6019002000,6369,Fresno ,93728,Fresno,-119.83288030000001,36.757282399999994,827.41,58.83,65.11,8.02,96.23,91.21,89.73,80.7,98.58
43,6077005119,6006,San Joaquin,95330,Lathrop,-121.30274479999999,37.8446844,1088.07,71.25,80.1,9.87,99.98,65.67,74.73,34.7,52.09
44,6037203100,4839,Los Angeles,90033,Los Angeles,-118.19647659999998,34.059079,2969.91,97.28,69.75,8.59,98.57,76.55,82.86,76.1,96.96
45,6037530700,2213,Los Angeles,90063,Los Angeles,-118.18397900000001,34.0592143,1829.52,88.8,68.25,8.41,98.06,54.46,62.24,54.3,78.3
46,6073005000,2227,San Diego,92113,San Diego,-117.1411746,32.6948502,1144.32,73.37,64.56,7.95,95.82,127.1,97.23,82.8,99.02
47,6037301601,6198,Los Angeles,91201,Glendale,-118.28654669999999,34.1623874,2095.06,91.88,76.66,9.44,99.85,32.65,29.67,49.9,73.05
48,6037185320,3081,Los Angeles,90065,Los Angeles,-118.2242419,34.088719399999995,1781.48,88.13,69.11,8.51,98.34,69.42,78.29,65.6,89.58
49,6037543202,4867,Los Angeles,90220,Compton,-118.23003200000001,33.8798617,1641.48,85.66,67.46,8.31,97.65,110.81,94.9,62.9,87.08
50,6065030502,2220,Riverside ,92507,Riverside,-117.3560514,33.9857419,1545.2,83.87,70.88,8.73,98.95,61.55,70.75,64.8,88.91
51,6071012500,4268,San Bernardino,92324,Colton,-117.3233041,34.0602092,1617.04,85.16,65.65,8.09,96.61,95.84,91.5,70.0,92.95
52,6037531302,6709,Los Angeles,90023,Los Angeles,-118.18272409999999,34.0169019,3299.97,98.21,72.5,8.93,99.28,55.5,63.56,65.6,89.58
53,6019001301,5653,Fresno ,93702,Fresno,-119.74999229999999,36.732259,562.71,37.6,58.65,7.22,89.62,119.79,96.57,82.7,98.97
54,6019002502,5431,Fresno ,93702,Fresno,-119.76346540000002,36.754082700000005,1119.37,72.49,57.28,7.06,87.36,115.44,95.76,87.5,99.64
55,6037402801,5170,Los Angeles,91766,Pomona,-117.73492959999999,34.0542821,648.27,46.06,66.62,8.21,97.17,66.33,75.28,71.8,94.2
56,6019001304,5796,Fresno ,93702,Fresno,-119.74553490000001,36.7250147,365.32,17.81,61.92,7.63,93.65,116.56,95.92,81.4,98.74
57,6077002201,2771,San Joaquin,95206,Stockton,-121.2686436,37.9313083,318.32,13.77,59.19,7.29,90.4,128.15,97.41,68.3,91.9
58,6037532304,3987,Los Angeles,90040,Los Angeles,-118.1526793,33.9862905,1825.61,88.71,75.95,9.35,99.79,56.67,64.92,47.7,70.38
59,6019001303,2888,Fresno ,93702,Fresno,-119.75914820000001,36.7250069,347.82,16.18,58.94,7.26,90.01,98.82,92.61,92.1,99.92
60,6029002200,6537,Kern ,93307,Bakersfield,-118.98791609999998,35.3613217,583.48,39.7,58.57,7.21,89.5,89.83,89.19,80.6,98.54
61,6037205110,3766,Los Angeles,90023,Los Angeles,-118.21429850000001,34.0245059,974.3,66.42,70.49,8.68,98.78,68.74,77.63,78.8,97.9
62,6037570502,6616,Los Angeles,90805,Long Beach,-118.1668021,33.8674703,1191.12,75.05,66.97,8.25,97.4,87.58,88.38,45.2,67.28
63,6037291210,4967,Los Angeles,90247,Gardena,-118.2870814,33.8886904,2498.31,94.89,75.52,9.3,99.74,70.23,78.82,53.0,76.87
64,6037219901,5234,Los Angeles,90016,Los Angeles,-118.3605226,34.029737700000005,3125.62,97.74,63.59,7.83,95.03,100.42,92.92,74.8,96.05
65,6037534202,5790,Los Angeles,90201,Bell,-118.16111029999999,33.959603,713.01,51.1,65.64,8.08,96.6,48.15,53.9,75.4,96.48
66,6037540400,2384,Los Angeles,90059,Los Angeles,-118.22823980000001,33.932675399999994,2333.93,93.76,66.07,8.14,96.86,90.58,89.58,80.2,98.43
67,6065046700,4442,Riverside ,92518,March Air Reserve Base,-117.278368,33.8891026,1258.41,76.99,67.53,8.32,97.75,66.89,75.99,67.8,91.46
68,6029002301,9743,Kern ,93307,Bakersfield,-118.9452577,35.3590376,509.04,31.73,62.04,7.64,93.74,86.67,88.06,76.3,97.12
69,6071002501,5840,San Bernardino,92335,Fontana,-117.4772152,34.0743336,1666.33,86.28,69.99,8.62,98.62,69.46,78.34,50.0,73.19
70,6019008502,7929,Fresno ,93648,Parlier,-119.5507133,36.6214407,293.05,11.57,61.45,7.57,93.24,102.83,93.26,74.7,95.99
71,6019000502,3606,Fresno ,93701,Fresno,-119.78153700000001,36.7444057,982.2,66.86,60.47,7.45,92.28,124.96,97.03,80.7,98.58
72,6037242100,2714,Los Angeles,90002,Los Angeles,-118.23363290000002,33.945396,832.63,59.11,64.04,7.89,95.48,88.42,88.88,87.2,99.6
73,6037203500,3064,Los Angeles,90033,Los Angeles,-118.21858190000002,34.057226,3513.85,98.68,74.55,9.18,99.63,95.93,91.53,56.5,80.7
74,6037302401,5944,Los Angeles,91204,Glendale,-118.2597456,34.1316179,805.67,57.15,70.33,8.66,98.73,67.93,76.87,49.4,72.47
75,6067005301,1823,Sacramento ,95811,Sacramento,-121.4825199,38.5916037,1391.76,80.56,62.62,7.71,94.42,76.08,82.7,90.8,99.84
76,6037204820,2274,Los Angeles,90023,Los Angeles,-118.2058412,34.023816100000005,3666.72,98.97,72.29,8.9,99.23,68.74,77.63,50.7,74.0
77,6037532302,4707,Los Angeles,90023,Los Angeles,-118.17517109999999,34.0096885,2580.34,95.59,73.98,9.11,99.53,61.9,70.99,60.2,84.56
78,6073004900,5028,San Diego,92113,San Diego,-117.138677,32.7018526,1565.15,84.33,62.39,7.68,94.2,127.1,97.23,72.6,94.7
79,6037229420,4729,Los Angeles,90011,Los Angeles,-118.26081770000002,33.9925311,974.32,66.44,65.41,8.06,96.45,61.02,70.23,71.3,93.89
80,6037541001,1164,Los Angeles,90248,Gardena,-118.2749503,33.8934521,470.36,27.9,65.56,8.07,96.54,68.35,77.06,47.2,69.75
81,6099002200,6223,Stanislaus ,95351,Modesto,-121.0038051,37.6223838,953.39,65.32,59.04,7.27,90.14,92.45,90.21,76.4,97.2
83,6073003902,4927,San Diego,92113,San Diego,-117.1263197,32.696749,1208.22,75.47,62.77,7.73,94.5,127.1,97.23,76.6,97.25
84,6037239701,4261,Los Angeles,90003,Los Angeles,-118.2752632,33.966091999999996,4775.03,99.89,56.75,6.99,86.53,95.56,91.35,79.2,98.06
85,6077002300,5020,San Joaquin,95206,Stockton,-121.278407,37.9292396,367.83,17.98,57.91,7.13,88.38,128.15,97.41,74.9,96.13
86,6037570301,7330,Los Angeles,90805,Long Beach,-118.1922187,33.8676075,1554.95,84.12,62.12,7.65,93.91,87.56,88.28,52.6,76.32
87,6071012400,3617,San Bernardino,92408,San Bernardino,-117.29481740000001,34.074125099999996,1493.05,82.79,67.32,8.29,97.61,96.15,91.65,57.9,82.12
88,6037128302,4688,Los Angeles,91411,Van Nuys,-118.4605367,34.1838638,1595.64,84.81,60.55,7.46,92.35,66.93,76.03,71.6,94.03
89,6037242700,5273,Los Angeles,90059,Los Angeles,-118.24264860000001,33.936353499999996,2101.41,91.93,58.5,7.21,89.33,88.01,88.59,85.5,99.38
90,6065031300,2651,Riverside ,92504,Riverside,-117.4058257,33.9303688,2174.7,92.54,68.84,8.48,98.29,60.13,69.28,63.4,87.5
91,6071007000,7898,San Bernardino,92324,Colton,-117.3134436,34.0744598,1325.15,78.93,60.9,7.5,92.69,88.8,88.97,66.9,90.66
92,6037533001,4527,Los Angeles,90001,Los Angeles,-118.24555,33.9802221,790.07,56.18,59.99,7.39,91.59,79.03,84.58,74.7,95.99
93,6037121222,5293,Los Angeles,91352,Sun Valley,-118.3919494,34.2321411,2055.12,91.48,65.21,8.03,96.34,77.04,83.12,70.8,93.55
94,6037532800,4409,Los Angeles,90001,Los Angeles,-118.2520926,33.9864059,1005.81,68.03,61.03,7.52,92.83,78.89,84.2,76.3,97.12
95,6037239601,3755,Los Angeles,90003,Los Angeles,-118.2752977,33.97283710000001,4021.64,99.45,58.58,7.21,89.51,95.56,91.35,77.2,97.44
96,6037575401,5155,Los Angeles,90813,Long Beach,-118.200174,33.7863532,820.59,58.38,60.22,7.42,91.92,116.32,95.9,79.1,97.98
97,6077002401,5001,San Joaquin,95206,Stockton,-121.2897337,37.929030299999994,1319.02,78.72,58.66,7.22,89.66,128.15,97.41,72.1,94.38
98,6037534201,4439,Los Angeles,90201,Bell,-118.16726270000001,33.95803529999999,2757.89,96.33,73.58,9.06,99.44,48.15,53.9,70.9,93.66
99,6037122410,3794,Los Angeles,91605,North Hollywood,-118.39197390000001,34.204483200000006,808.32,57.34,60.36,7.44,92.15,78.9,84.25,73.8,95.55
100,6037239702,3927,Los Angeles,90003,Los Angeles,-118.2750006,33.962202000000005,3720.67,99.1,57.54,7.09,87.72,95.56,91.35,73.0,95.02
101,6037572800,839,Los Angeles,90810,Long Beach,-118.2212087,33.7952959,595.7,41.08,59.91,7.38,91.4,72.09,79.94,91.5,99.89
102,6073003601,3250,San Diego,92113,San Diego,-117.11651509999999,32.6909862,1703.39,86.82,60.67,7.47,92.5,125.77,97.08,74.5,95.9
103,6037228100,4916,Los Angeles,90011,Los Angeles,-118.2439607,34.009617,530.13,33.84,66.22,8.16,96.95,65.14,74.37,76.2,97.03
104,6037292000,6543,Los Angeles,90501,Torrance,-118.3021541,33.8484731,2511.49,95.02,71.62,8.82,99.1,59.49,68.61,56.7,81.01
105,6037434001,4395,Los Angeles,91732,El Monte,-118.0141173,34.0520775,971.38,66.27,74.35,9.16,99.55,56.43,64.61,63.6,87.68
106,6037122122,2439,Los Angeles,91352,Sun Valley,-118.3736105,34.2197648,1625.33,85.36,69.56,8.57,98.52,77.04,83.12,55.4,79.42
107,6099001500,6551,Stanislaus ,95358,Modesto,-121.0374635,37.6349769,650.75,46.32,69.34,8.54,98.44,83.51,86.96,54.6,78.63
108,6037242600,4409,Los Angeles,90059,Los Angeles,-118.2502423,33.932376,3279.99,98.13,57.62,7.1,87.88,105.29,93.67,88.1,99.69
109,6077000900,5859,San Joaquin,95203,Stockton,-121.3278662,37.9577717,1960.84,90.54,63.53,7.83,95.0,149.5,98.63,57.3,81.6
110,6037228900,3216,Los Angeles,90058,Los Angeles,-118.2430143,33.9920544,577.44,39.08,59.05,7.27,90.16,76.55,82.86,84.8,99.31
111,6037433302,1595,Los Angeles,91732,El Monte,-118.01434950000001,34.062987799999995,2059.86,91.52,68.05,8.38,97.96,67.93,76.87,78.4,97.79
112,6099001400,6430,Stanislaus ,95350,Modesto,-121.02044029999999,37.6627736,858.77,60.62,62.12,7.65,93.9,97.48,92.07,61.4,85.62
113,6099002402,5559,Stanislaus ,95358,Modesto,-121.0092162,37.6010166,538.15,34.77,58.44,7.2,89.23,84.77,87.23,82.2,98.93
114,6071005600,7101,San Bernardino,92410,San Bernardino,-117.2922119,34.1173182,981.21,66.83,55.02,6.78,83.72,119.54,96.35,84.6,99.26
115,6019003001,3175,Fresno ,93727,Fresno,-119.70924640000001,36.7577958,558.67,37.22,64.04,7.89,95.49,75.44,82.37,57.2,81.55
116,6037402304,3848,Los Angeles,91768,Pomona,-117.76580590000002,34.061706799999996,810.09,57.48,66.23,8.16,96.96,77.44,83.29,74.3,95.84
117,6037122420,5050,Los Angeles,91605,North Hollywood,-118.38328419999999,34.20361,969.19,66.05,61.54,7.58,93.3,71.23,79.47,57.4,81.73
118,6037536103,5516,Los Angeles,90280,South Gate,-118.1850472,33.9427497,1081.69,71.04,69.45,8.55,98.48,46.23,51.3,42.3,62.95
119,6037199700,3411,Los Angeles,90031,Los Angeles,-118.2202429,34.067850299999996,2355.35,93.96,73.59,9.06,99.45,45.01,49.38,66.4,90.23
120,6019006802,4019,Fresno ,93654,Reedley,-119.4974354,36.5995048,207.32,5.87,63.67,7.84,95.13,92.61,90.23,69.1,92.39
121,6029002100,3852,Kern ,93307,Bakersfield,-118.9985321,35.3604075,719.8,51.6,55.84,6.88,85.02,89.83,89.19,71.6,94.03
122,6037219902,4113,Los Angeles,90016,Los Angeles,-118.368517,34.029309999999995,2086.55,91.8,69.62,8.57,98.54,83.36,86.92,54.6,78.63
123,6037206300,7540,Los Angeles,90013,Los Angeles,-118.2432134,34.0411108,645.7,45.85,69.79,8.6,98.59,90.55,89.56,94.9,99.97
124,6037123206,2945,Los Angeles,91606,North Hollywood,-118.37486650000001,34.1937075,1078.75,70.9,63.3,7.8,94.87,61.15,70.39,64.6,88.75
125,6077000600,2279,San Joaquin,95205,Stockton,-121.2731105,37.9483459,642.67,45.54,56.08,6.91,85.36,90.94,89.68,80.6,98.54
126,6065030104,6922,Riverside ,92501,Riverside,-117.36645759999999,34.0057669,1725.72,87.23,68.61,8.45,98.18,102.96,93.29,44.9,66.81
127,6071004004,5076,San Bernardino,92324,Colton,-117.3600222,34.0382751,1507.26,83.03,75.16,9.26,99.71,55.09,63.06,54.9,78.88
128,6037540901,4994,Los Angeles,90061,Los Angeles,-118.2717325,33.9194635,1815.31,88.57,60.4,7.44,92.18,81.72,86.11,58.5,82.83
129,6037532603,3319,Los Angeles,90255,Huntington Park,-118.23339070000002,33.984615600000005,806.73,57.21,61.87,7.62,93.63,59.17,68.0,77.0,97.37
130,6029002400,7478,Kern ,93307,Bakersfield,-118.94906920000001,35.3238825,537.47,34.64,64.75,7.98,95.97,89.83,89.19,62.8,86.98
131,6065042505,3639,Riverside ,92553,Moreno Valley,-117.2825158,33.9293086,1520.45,83.32,62.99,7.76,94.7,58.11,66.6,74.2,95.75
132,6071002204,6139,San Bernardino,92335,Fontana,-117.51030220000001,34.07375220000001,1095.52,71.53,68.47,8.43,98.16,74.22,81.56,56.0,80.11
133,6037239502,3372,Los Angeles,90001,Los Angeles,-118.26304409999999,33.9693296,979.6,66.73,59.07,7.28,90.22,68.91,77.72,67.1,90.8
134,6019003805,6852,Fresno ,93722,Fresno,-119.85428540000001,36.7785171,1131.46,72.94,62.05,7.64,93.76,88.39,88.79,77.3,97.49
135,6037553601,4750,Los Angeles,90723,Paramount,-118.16922279999999,33.9046634,1626.68,85.4,68.02,8.38,97.92,50.32,56.59,47.9,70.61
136,6037402804,4085,Los Angeles,91766,Pomona,-117.7322415,34.0483608,481.45,28.91,63.09,7.77,94.74,70.31,78.94,68.5,92.01
137,6019001800,4615,Fresno ,93706,Fresno,-119.81214709999999,36.655609999999996,286.07,11.03,69.52,8.56,98.49,110.07,94.63,42.9,63.92
138,6071001813,4576,San Bernardino,91761,Ontario,-117.64228179999999,34.0482829,399.55,20.89,69.17,8.52,98.38,42.99,46.22,68.1,91.67
139,6037534301,4636,Los Angeles,90201,Bell,-118.1852919,33.9599735,662.27,47.17,65.02,8.01,96.15,48.15,53.9,61.1,85.41
140,6037206200,3386,Los Angeles,90012,Los Angeles,-118.2415978,34.046994,614.69,43.13,72.0,8.87,99.17,67.73,76.62,72.2,94.47
141,6037432801,2568,Los Angeles,91731,El Monte,-118.04670690000002,34.0769216,1652.23,85.96,65.21,8.03,96.37,53.71,61.21,61.8,86.02
142,6037601600,4375,Los Angeles,90304,Inglewood,-118.3638538,33.9348001,2827.76,96.67,61.16,7.53,92.99,68.69,77.55,51.3,74.72
143,6037229410,3343,Los Angeles,90011,Los Angeles,-118.2695618,33.9922359,832.79,59.12,63.51,7.82,94.98,63.39,72.82,86.6,99.52
144,6037601401,4683,Los Angeles,90301,Inglewood,-118.3700611,33.9590575,2485.36,94.82,61.93,7.63,93.67,86.66,88.03,53.7,77.59
145,6037239602,3313,Los Angeles,90003,Los Angeles,-118.27490230000001,33.9694507,4700.41,99.85,58.14,7.16,88.72,95.56,91.35,83.1,99.04
146,6037127400,5818,Los Angeles,91406,Van Nuys,-118.47821029999999,34.2102531,2612.0,95.74,58.29,7.18,88.97,74.19,81.54,70.2,93.12
147,6037302302,4895,Los Angeles,91204,Glendale,-118.26178300000001,34.1403264,854.2,60.31,68.65,8.46,98.22,72.69,80.41,48.5,71.46
148,6037228800,5575,Los Angeles,90058,Los Angeles,-118.2432565,33.999246899999996,502.69,31.11,64.8,7.98,96.02,64.0,73.49,74.7,95.99
149,6071005500,8618,San Bernardino,92405,San Bernardino,-117.29055859999998,34.124986,938.53,64.48,54.35,6.69,82.49,111.82,95.08,82.1,98.89
150,6037533002,2822,Los Angeles,90001,Los Angeles,-118.2391487,33.9774904,944.9,64.86,61.56,7.58,93.32,79.03,84.58,57.9,82.12
151,6037543100,6759,Los Angeles,90220,Compton,-118.2539533,33.881033,1102.68,71.75,67.56,8.32,97.77,90.19,89.39,35.5,53.16
152,6037575801,2446,Los Angeles,90813,Long Beach,-118.2014531,33.7796381,633.62,44.75,58.68,7.23,89.68,112.42,95.3,84.3,99.22
153,6077001500,8384,San Joaquin,95205,Stockton,-121.2764321,37.9805494,486.11,29.31,60.33,7.43,92.07,86.39,87.82,63.3,87.43
154,6037532900,6681,Los Angeles,90001,Los Angeles,-118.25203429999999,33.9790503,1045.66,69.67,61.01,7.52,92.79,79.03,84.58,81.2,98.72
155,6029002302,3378,Kern ,93307,Bakersfield,-118.97510700000001,35.3597374,619.55,43.59,56.38,6.94,85.81,89.83,89.19,72.0,94.34
156,6037291130,3582,Los Angeles,90248,Gardena,-118.2871419,33.9024424,2924.53,97.08,68.03,8.38,97.95,66.08,75.07,40.7,60.58
157,6037553701,4176,Los Angeles,90723,Paramount,-118.1780909,33.904947799999995,2498.36,94.9,66.44,8.18,97.06,61.93,71.08,61.6,85.87
158,6037535101,7306,Los Angeles,90001,Los Angeles,-118.2488118,33.9644276,954.09,65.36,56.97,7.02,86.78,73.75,81.1,64.8,88.91
159,6019002601,5821,Fresno ,93702,Fresno,-119.7634304,36.7468175,413.74,22.41,54.29,6.69,82.35,119.15,96.26,75.4,96.48
160,6071001309,4793,San Bernardino,91764,Ontario,-117.6247116,34.0745733,3875.97,99.3,59.96,7.39,91.52,79.43,84.75,51.1,74.48
161,6099001800,2196,Stanislaus ,95354,Modesto,-120.9935916,37.63928789999999,432.82,24.01,70.11,8.64,98.66,86.67,88.06,62.8,86.98
162,6037535200,5820,Los Angeles,90002,Los Angeles,-118.2508919,33.9512593,899.26,62.6,54.21,6.68,82.25,88.42,88.88,74.7,95.99
163,6037203300,2607,Los Angeles,90033,Los Angeles,-118.20778829999999,34.0588723,2962.46,97.23,70.4,8.67,98.76,96.21,91.7,56.6,80.87
164,6037404703,3178,Los Angeles,91706,Baldwin Park,-117.99030990000001,34.064175899999995,3844.98,99.27,71.56,8.81,99.09,57.41,65.83,63.5,87.59
165,6037242200,6554,Los Angeles,90002,Los Angeles,-118.23918429999999,33.9486636,568.16,38.28,58.97,7.26,90.06,88.42,88.88,70.0,92.95
166,6037535603,3493,Los Angeles,90280,South Gate,-118.22362109999999,33.956494899999996,991.32,67.24,61.5,7.57,93.28,46.23,51.3,49.5,72.57
167,6019001700,5701,Fresno ,93725,Fresno,-119.72913899999999,36.6164728,571.47,38.55,66.57,8.2,97.15,79.97,85.16,48.9,71.92
168,6037570202,6415,Los Angeles,90805,Long Beach,-118.17851850000001,33.879411299999994,2358.67,94.0,68.28,8.41,98.08,62.76,72.17,44.8,66.64
169,6037541604,6207,Los Angeles,90221,Compton,-118.21189640000001,33.907866399999996,706.2,50.58,55.86,6.88,85.04,79.9,85.14,77.5,97.54
170,6037535300,6251,Los Angeles,90001,Los Angeles,-118.23613629999998,33.9615844,984.84,67.0,61.63,7.59,93.37,71.89,79.78,69.5,92.63
171,6037123304,4687,Los Angeles,91605,North Hollywood,-118.4060882,34.1965389,2333.92,93.75,64.8,7.98,96.03,56.33,64.54,58.4,82.7
172,6037536102,3164,Los Angeles,90280,South Gate,-118.16901750000001,33.9431242,2135.53,92.14,74.2,9.14,99.54,37.83,38.15,36.4,54.42
173,6037237202,4388,Los Angeles,90047,Los Angeles,-118.3100903,33.9863341,1039.82,69.42,58.12,7.16,88.7,137.25,98.03,47.1,69.6
174,6065030400,6414,Riverside ,92507,Riverside,-117.367719,33.9711717,1820.51,88.65,70.3,8.66,98.72,61.75,70.94,59.7,84.06
175,6037542502,4284,Los Angeles,90220,Compton,-118.2253101,33.8940909,622.21,43.75,55.46,6.83,84.48,110.81,94.9,60.7,84.95
176,6037127104,3573,Los Angeles,91405,Van Nuys,-118.4357986,34.2051758,1502.57,82.96,55.98,6.9,85.21,98.74,92.58,54.3,78.3
177,6019002800,5205,Fresno ,93703,Fresno,-119.74537020000001,36.757799299999995,821.23,58.42,53.35,6.57,80.45,100.91,92.93,80.2,98.43
178,6037433901,5593,Los Angeles,91732,El Monte,-118.0200912,34.0587041,828.23,58.9,65.6,8.08,96.58,63.26,72.73,70.9,93.66
179,6071004003,6178,San Bernardino,92316,Bloomington,-117.38632120000001,34.043921999999995,492.28,29.99,67.02,8.26,97.46,48.17,53.97,52.3,76.02
180,6037302505,3749,Los Angeles,91205,Glendale,-118.25308100000001,34.127303600000005,784.56,55.8,59.65,7.35,91.08,54.47,62.26,65.5,89.49
181,6077002000,3977,San Joaquin,95205,Stockton,-121.24497530000001,37.954985,1354.4,79.63,59.68,7.35,91.11,80.48,85.4,68.5,92.01
182,6037188100,4076,Los Angeles,90039,Los Angeles,-118.2703438,34.1366071,3118.84,97.73,75.34,9.28,99.73,60.91,70.05,40.8,60.73
183,6065040204,3716,Riverside ,92509,Riverside,-117.39990549999999,33.99972879999999,1586.76,84.67,63.97,7.88,95.38,55.89,64.08,67.3,91.01
184,6037240500,5655,Los Angeles,90003,Los Angeles,-118.275663,33.9469248,3760.06,99.17,54.2,6.68,82.2,95.56,91.35,76.0,96.9
185,6071004104,5257,San Bernardino,92407,San Bernardino,-117.34640520000002,34.1524361,1016.11,68.49,59.28,7.3,90.5,83.09,86.73,73.4,95.25
186,6037602509,4118,Los Angeles,90250,Hawthorne,-118.33387409999999,33.9178467,2309.13,93.56,70.97,8.74,98.98,73.29,80.79,45.9,68.17
187,6047001005,2406,Merced ,95348,Merced,-120.51165479999999,37.3162975,808.6,57.35,60.88,7.5,92.64,94.1,90.92,67.7,91.41
188,6099003700,4796,Stanislaus ,95380,Turlock,-120.883606,37.4647928,809.5,57.45,68.81,8.48,98.28,82.64,86.54,44.9,66.81
189,6077002402,2219,San Joaquin,95206,Stockton,-121.28393290000001,37.9162284,1123.75,72.64,58.79,7.24,89.84,128.15,97.41,71.0,93.73
190,6037239320,3444,Los Angeles,90003,Los Angeles,-118.2717384,33.978567600000005,1154.06,73.71,58.13,7.16,88.71,95.56,91.35,65.4,89.42
191,6037542601,3016,Los Angeles,90222,Compton,-118.2265977,33.9058075,604.98,42.12,58.36,7.19,89.05,99.6,92.73,66.5,90.33
192,6037122121,2833,Los Angeles,91352,Sun Valley,-118.37055559999999,34.214214299999995,970.75,66.21,64.14,7.9,95.53,77.04,83.12,48.1,70.94
193,6037219800,3310,Los Angeles,90016,Los Angeles,-118.35476010000001,34.029939,2880.28,96.92,57.27,7.05,87.31,100.42,92.92,66.7,90.57
194,6037541603,2983,Los Angeles,90222,Compton,-118.22070009999999,33.913976,752.18,53.82,62.84,7.74,94.55,67.98,76.9,74.9,96.13
195,6037402303,3996,Los Angeles,91768,Pomona,-117.75590759999999,34.0671263,1877.05,89.48,64.57,7.95,95.83,68.69,77.55,69.0,92.32
196,6065042209,4579,Riverside ,92507,Riverside,-117.34221640000001,33.9951231,1563.53,84.27,70.76,8.72,98.88,52.47,59.48,63.2,87.32
197,6037433801,6197,Los Angeles,91733,South El Monte,-118.0364142,34.0494754,706.85,50.65,65.85,8.11,96.78,52.93,60.19,73.3,95.19
198,6037601502,3963,Los Angeles,90304,Inglewood,-118.36358229999999,33.9400821,3005.12,97.43,58.26,7.18,88.94,68.69,77.55,70.5,93.35
199,6037121020,3741,Los Angeles,91605,North Hollywood,-118.4020625,34.2121219,2025.76,91.19,62.02,7.64,93.71,78.9,84.25,38.5,57.47
200,6037572301,3833,Los Angeles,90810,Long Beach,-118.22157549999999,33.821995799999996,2119.0,92.02,68.99,8.5,98.33,72.09,79.94,46.6,69.18
201,6037204700,4972,Los Angeles,90023,Los Angeles,-118.21245149999999,34.0309821,2876.64,96.9,66.38,8.18,97.04,58.02,66.51,58.4,82.7
202,6037535606,1860,Los Angeles,90280,South Gate,-118.2252846,33.947655700000006,1060.77,70.23,59.96,7.39,91.51,46.23,51.3,76.9,97.34
203,6037239330,2879,Los Angeles,90001,Los Angeles,-118.2631029,33.9783876,1269.31,77.27,66.06,8.14,96.85,45.07,49.46,72.7,94.78
204,6019002400,4959,Fresno ,93703,Fresno,-119.7810169,36.758342999999996,1124.63,72.68,55.05,6.78,83.8,116.9,96.02,80.2,98.43
205,6099000304,5003,Stanislaus ,95367,Riverbank,-120.9283662,37.7231477,306.4,12.65,70.56,8.69,98.79,48.64,54.54,59.6,83.93
206,6037122000,5446,Los Angeles,91605,North Hollywood,-118.4183782,34.2147689,2435.26,94.49,67.18,8.27,97.51,70.59,79.09,39.1,58.16
207,6037534101,2295,Los Angeles,90201,Bell,-118.16578999999999,33.9718406,2121.54,92.03,70.86,8.73,98.93,48.15,53.9,71.1,93.75
208,6077003802,6519,San Joaquin,95206,Stockton,-121.29687759999999,37.905802200000004,1388.33,80.49,65.03,8.01,96.17,94.06,90.9,39.5,58.89
209,6037602801,3819,Los Angeles,90044,Los Angeles,-118.30017169999999,33.927402,2860.99,96.84,55.72,6.86,84.82,114.99,95.65,67.2,90.95
210,6099002501,7036,Stanislaus ,95358,Modesto,-120.9844811,37.5947739,768.49,54.84,68.44,8.43,98.13,52.08,59.08,48.0,70.76
