,id,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
4165,4226,6019005905,6809,Fresno ,93657,Sanger,-119.5874178,36.7864934,205.06,5.65,41.2,19,16.71493587,1842,2.599503517,0.121544197,90806,2.82
4166,4227,6059088203,4819,Orange ,92840,Garden Grove,-117.9586224,33.7849481,599.3,3.97,34.81,48.7,61.55878468,1204,2.019815059,4.694254286,51944,3.32
4167,4228,6059086801,3267,Orange ,92801,Anaheim,-117.9804644,33.8485717,2436.05,6.76,35.59,30.6,21.5098242,1645,2.227507756,2.40793527,61250,3.62
4168,4229,6073002707,5369,San Diego,92105,San Diego,-117.0895143,32.7529867,482.83,3.29,51.48,70.8,93.23640961,948,1.332490518,16.69161772,31046,3.53
4169,4230,6065044606,2852,Riverside ,92262,Palm Springs,-116.6260603,33.8749566,273.96,3.64,55.93,45.5,42.70664506,1017,1.520259319,0.128648827,44394,2.04
4170,4231,6021010100,8192,Glenn ,95963,Orland,-122.1823274,39.744188,287.3,4.28,42.01,52.4,45.28972627,739,1.869889797,0.682636024,39730,2.86
4171,4232,6085504507,5768,Santa Clara,95035,Milpitas,-121.9129194,37.4356863,1744.79,5.73,25.78,22.9,32.49590388,1700,2.302020754,4.142488313,88191,3.41
4172,4233,6071010411,6752,San Bernardino,92284,Yucca Valley,-116.4313005,34.1517898,512.44,3.55,57.07,51.2,43.09000709,934,1.688518781,0.211406287,34206,2.37
4173,4234,6095250300,3206,Solano ,94591,Vallejo,-122.2235833,38.1048774,870.26,3.13,93.65,49.7,40.12567325,1404,2.140933573,4.100556401,48913,2.98
4174,4235,6037575001,3608,Los Angeles,90815,Long Beach,-118.1471333,33.794704,802.32,6,34.18,23.7,70.90796788,1688,1.615194565,6.919270064,68162,2.25
4175,4236,6037403901,3110,Los Angeles,91740,Glendora,-117.873247,34.1215084,2300.41,5.21,49.5,32.3,20.81109925,1830,2.265741729,3.014448007,67029,3.58
4176,4237,6075022801,5078,San Francisco,94110,San Francisco,-122.4125093,37.7607261,813.43,4.4,57.85,29.3,59.4761171,1765,1.19517206,13.6305853,117188,2.66
4177,4238,6059011716,5410,Orange ,92870,Placentia,-117.8529546,33.8722006,500.57,6.16,30.14,17.2,13.20520769,1850,2.382517049,4.215370335,116850,3.33
4178,4239,6083002211,5366,Santa Barbara,93454,Santa Maria,-120.3928629,34.9569166,467.35,5.01,58.41,28.6,25.77821012,1464,1.881322957,1.045151623,67917,2.71
4179,4240,6059062612,8186,Orange ,92612,Irvine,-117.8143677,33.6622148,1848.31,6.69,22.92,22.8,37.59447913,1994,2.011173184,4.909825391,92366,2.77
4180,4241,6059001704,7451,Orange ,92833,Fullerton,-117.9568638,33.8866381,685.31,5.63,47.19,16.6,28.83587001,2271,2.154257507,3.237847085,100203,3.14
4181,4242,6013303203,8491,Contra Costa,94513,Brentwood,-121.7320102,37.9471133,602.44,5.34,66.65,14.3,29.99658353,2069,2.142125043,1.907516626,109150,3.22
4182,4243,6037503401,6529,Los Angeles,90603,Whittier,-117.9846451,33.9356035,673.98,4.99,46.08,11.7,34.87133984,1720,2.060337178,4.708313934,83176,3.02
4183,4244,6067005204,4220,Sacramento ,95826,Sacramento,-121.3854151,38.5497903,1550.93,5.92,64.78,23.9,31.62990855,893,1.664335664,2.025194529,71595,2.32
4184,4245,6073010300,4507,San Diego,91932,Imperial Beach,-117.1144635,32.575638,527.12,4.21,75.38,42.8,51.99440168,1398,1.913226032,5.163261753,52188,3.4
4185,4246,6001442700,2873,Alameda ,94536,Fremont,-122.0081115,37.5371537,2028.42,5.63,46.73,9.6,31.82256509,2089,2.299903568,3.400713909,112063,3.1
4186,4247,6061021003,6210,Placer ,95678,Roseville,-121.275694,38.7645742,1226.9,5.79,49.85,29.5,36.40982218,1375,1.83996613,1.255245357,54653,2.49
4187,4248,6111005502,5127,Ventura ,93010,Camarillo,-119.0527386,34.2197814,1180.35,4.98,35.51,42.4,81.55480444,1472,1.678416224,4.827550556,66553,2.54
4188,4249,6073009000,3861,San Diego,92111,San Diego,-117.1788279,32.7782882,505.62,4.08,59.97,50,72.33704293,1347,1.550079491,4.133334122,45104,2.98
4189,4250,6073013702,5357,San Diego,91977,Spring Valley,-116.9969521,32.7405936,915.26,3.92,71.01,41.6,57.83410138,1131,2.123847926,2.859538245,55357,3.22
4190,4251,6001420400,3124,Alameda ,94710,Berkeley,-122.3256618,37.8886213,2378.83,6.25,30.65,51.2,100,1700,1.024638912,4.297067357,42054,2.8
4191,4252,6097153902,4147,Sonoma ,95448,Healdsburg,-122.8671471,38.6120817,559.84,4.34,49.48,39.6,58.76528829,1307,1.772277228,1.984572662,56691,2.49
4192,4253,6073014902,3186,San Diego,91942,La Mesa,-117.0117565,32.7707635,1871.29,6.05,39.85,27.6,66.32231405,1046,1.697658402,3.818941309,51643,2.34
4193,4254,6073012303,3431,San Diego,91910,Chula Vista,-117.0732999,32.6512908,2183.91,4.44,40.33,41.1,64.36090226,1415,1.581203008,3.507524134,43750,2.55
4194,4255,6059001301,6423,Orange ,90631,La Habra,-117.9678496,33.9227729,847.54,5.54,49.39,21.7,40.651341,1362,1.968199234,5.463406841,71535,2.54
4195,4256,6001436100,5261,Alameda ,94580,San Lorenzo,-122.1235777,37.6718054,2160.81,4.6,66.58,19.9,42.77075316,1142,2.038482683,5.850437831,77117,3.33
4196,4257,6053000501,4842,Monterey ,93905,Salinas,-121.632795,36.6758875,391.66,3.1,79.51,85.3,92.3151751,917,1.626459144,8.131980454,31577,4.28
4197,4258,6037571900,5509,Los Angeles,90807,Long Beach,-118.1773895,33.8319177,764.51,6.48,49.43,15.8,49.38998738,1119,1.840555322,4.97085385,70885,2.4
4198,4259,6001440336,4459,Alameda ,94587,Union City,-122.0175013,37.5811633,536.47,3.44,70.98,26.2,45.70041609,1872,2.186546463,5.111957883,78205,3.66
4199,4260,6029002804,2672,Kern ,93309,Bakersfield,-119.0678215,35.3449134,587.52,5.02,82.51,27.2,30.05354752,1060,1.362784471,2.531908567,48800,1.8
4200,4261,6001432700,2478,Alameda ,94577,San Leandro,-122.1428437,37.7270703,1838.97,4.07,75.08,24.4,31.48496241,1536,1.885338346,5.196513036,97750,2.7
4201,4262,6007001704,3060,Butte ,95965,Oroville,-121.5013525,39.960108,112.87,3.55,60.06,45.7,19.6969697,1064,2.165869219,0.015591491,41279,2.55
4202,4263,6113010302,7270,Yolo ,95691,West Sacramento,-121.5334072,38.5450814,428.5,5.67,61.05,15.1,28.52062589,1643,2.085704125,1.163581105,80517,2.8
4203,4264,6073002708,5689,San Diego,92115,San Diego,-117.0830585,32.7531727,499.99,3.54,42.49,78.4,93.85614386,884,1.062937063,12.66249533,26758,2.95
4204,4265,6037186202,1974,Los Angeles,90065,Los Angeles,-118.2241897,34.1200291,1296.75,4.72,51.95,27.6,53.07797538,1158,1.59370725,7.246029142,62697,2.79
4205,4266,6029000907,2463,Kern ,93306,Bakersfield,-118.9229278,35.379737,467.44,3.75,75.27,49.6,38.51540616,1150,1.871148459,2.273597067,42188,3.84
4206,4267,6037189300,3077,Los Angeles,90068,Los Angeles,-118.3093146,34.1112674,1426.44,5.93,30.08,12.9,11.43717081,1250,1.889390519,2.830723106,166010,2.33
4207,4268,6037214901,3083,Los Angeles,90048,Los Angeles,-118.3872385,34.0742811,899.15,6.43,26.53,32.9,77.09313264,1830,1.214957667,27.51603103,61357,1.42
4208,4269,6097152000,2079,Sonoma ,95404,Santa Rosa,-122.713301,38.4416422,1171.42,4.33,53.31,44.9,90.10869565,1103,1.164130435,2.92784391,41974,1.9
4209,4270,6075016802,3264,San Francisco,94102,San Francisco,-122.4249293,37.7735403,661.18,4.34,90.79,20.6,80.10033445,1348,0.688405797,33.75678444,79167,1.76
4210,4271,6095253205,3022,Solano ,95688,Vacaville,-121.9717589,38.3742945,610.64,3.78,76.48,41.9,43.83838384,1341,2.290909091,1.538671958,68833,3.47
4211,4272,6085512311,3314,Santa Clara,95037,Morgan Hill,-121.6599882,37.1496048,1282.48,6.37,40.1,18.9,20.94196804,1214,2.137089992,0.865862605,93047,2.95
4212,4273,6001410000,2805,Alameda ,94605,Oakland,-122.1332163,37.7447566,1576.47,4.92,135.08,12.5,5.764411028,1674,2.144527987,0.738174185,107083,2.69
4213,4274,6013336202,5701,Contra Costa,94520,Concord,-122.0446085,37.9550364,842.48,3.58,65.88,73.5,87.20518868,1148,1.563679245,9.980948506,41723,3.57
4214,4275,6037503502,4130,Los Angeles,90604,Whittier,-118.003196,33.9320286,459.22,4.43,57.41,29.8,25,1355,2.283496732,3.980405507,70076,3.44
4215,4276,6001442900,7194,Alameda ,94538,Fremont,-121.9748246,37.5183894,1685.45,5.47,67.67,15,31.81818182,1985,2.203908241,4.609825351,101343,3.42
4216,4277,6071010417,3251,San Bernardino,92256,Morongo Valley,-116.5601965,34.0582671,482.22,3.61,50.73,51.3,25.07462687,834,1.946268657,0.103890667,35676,2.11
4217,4278,6053000102,9054,Monterey ,93906,Salinas,-121.6348578,36.7107945,499.59,3.75,78.46,36.2,41.11986002,1621,2.480314961,4.460834341,75556,4.32
4218,4279,6065044102,2841,Riverside ,92220,Banning,-116.8940377,33.9307499,200.64,3.02,96.29,56.4,40.58441558,955,1.627705628,2.882431922,35500,3.22
4219,4280,6037128602,3189,Los Angeles,91401,Van Nuys,-118.4356063,34.1712144,803.82,5.52,51.78,18.9,52.78195489,1357,1.781203008,4.744906149,77125,2.43
4220,4281,6059099413,8230,Orange ,92648,Huntington Beach,-118.0005081,33.6929418,629.59,6.26,26.83,25.5,50.70546737,1237,1.657260435,3.934317145,64583,2.34
4221,4282,6037109200,2669,Los Angeles,91344,Granada Hills,-118.4746272,34.277998,1859.37,6.28,51.84,17,23.81454162,1913,2.271865121,3.223598431,86964,2.94
4222,4283,6075020200,6269,San Francisco,94103,San Francisco,-122.4241789,37.7671163,443.41,3.92,71.14,29.8,82.43963625,1359,0.636563186,38.12178776,58838,1.86
4223,4284,6101050401,4783,Sutter ,95991,Yuba City,-121.6248059,39.1071246,516.12,4.96,40.59,31,31.2195122,1236,2.082926829,3.774760015,65081,2.86
4224,4285,6055201003,4389,Napa ,94558,Napa,-122.2313016,38.2374372,801.66,6.8,25.75,20.6,31.66666667,1218,2.442361111,0.080681851,98906,3.55
4225,4286,6085506301,5334,Santa Clara,95117,San Jose,-121.9614732,37.3197153,1640.08,5.64,39.62,19.8,70,1739,1.655458515,6.184196645,84683,2.4
4226,4287,6001451506,3138,Alameda ,94550,Livermore,-121.7291862,37.6833516,288.86,4.44,36.63,31.6,54.43946188,1645,1.906726457,5.301471307,92198,3.14
4227,4288,6037461100,4844,Los Angeles,91001,Altadena,-118.1397371,34.1851953,494.73,4.18,38.96,34.9,45.78601315,1351,1.952779438,3.472435139,73713,3.13
4228,4289,6071009707,5920,San Bernardino,92308,Apple Valley,-117.2261814,34.4477844,597.7,3.54,85.53,26.8,29.89975804,983,1.494987902,0.572085534,43117,1.99
4229,4290,6001440335,6496,Alameda ,94587,Union City,-122.0122841,37.5913508,509.7,4.25,67.41,9.9,43.85245902,1789,1.937613843,4.431720017,119856,3.16
4230,4292,6037403721,4998,Los Angeles,91722,Covina,-117.8769958,34.097573,553.56,5.11,40.98,22.4,31.97492163,1236,2.149216301,3.401983167,75718,3.02
4231,4293,6037113237,3661,Los Angeles,91311,Chatsworth,-118.6117577,34.244544,575.31,4.9,46.82,19.7,40.19404019,1674,2.03950104,1.232973277,83170,2.65
4232,4294,6065045000,3424,Riverside ,92234,Cathedral City,-116.4698341,33.7750205,480.18,3.34,41.8,56.6,54.1955836,821,1.378548896,1.768999048,35617,2.01
4233,4295,6037570902,3616,Los Angeles,90713,Lakewood,-118.1210795,33.8532314,604.17,4.96,41.17,16.5,23.54920101,1736,2.205214466,4.557398641,81926,3.13
4234,4296,6065046405,3974,Riverside ,92595,Wildomar,-117.2726286,33.6205579,1418.71,4.16,44.89,38.9,20.40816327,1325,2.397959184,1.039509034,62063,3.41
4235,4297,6059099905,3053,Orange ,92683,Westminster,-118.0301153,33.7704951,3386.56,5.54,38.28,32.3,67.92035398,1460,2.112094395,5.461836914,66274,3.38
4236,4298,6037406101,3139,Los Angeles,91723,Covina,-117.8911488,34.0902906,562.75,4.95,52.41,26.7,65.68457539,1395,1.917677643,3.364322166,70132,2.88
4237,4299,6037267404,2806,Los Angeles,90025,Los Angeles,-118.4605333,34.0456314,1632.36,7.88,11.22,32.2,87.04663212,2008,1.373056995,21.96667907,70571,2.01
4238,4300,6085504422,3672,Santa Clara,95035,Milpitas,-121.906949,37.4585704,2479.17,4.67,20.63,30.8,31.85673893,1158,2.401508011,4.945885793,96094,3.69
4239,4301,6005000500,2995,Amador ,95642,Jackson,-120.7391956,38.3175704,287.44,4.28,141.43,20.5,28.40028189,1070,2.054263566,0.052960574,60049,2.22
4240,4302,6029000910,9904,Kern ,93306,Bakersfield,-118.9067286,35.4138845,177.3,5.13,66.56,33.2,34.43605105,948,1.836936702,0.40529018,65848,2.82
4241,4303,6065040703,2780,Riverside ,92860,Norco,-117.5346297,33.9420596,943.45,5.85,31.5,19.1,24.45820433,1909,2.384932921,0.929341617,61540,2.78
4242,4304,6059062626,2773,Orange ,92612,Irvine,-117.8396723,33.652607,572.26,4.78,19.34,65.8,83.06878307,2010,1.875132275,8.076256695,22736,3.42
4243,4305,6073018100,5659,San Diego,92054,Oceanside,-117.3611032,33.1771015,1999.55,5.41,49.31,32.3,43.69421808,1403,1.786961583,4.099591014,67238,2.54
4244,4306,6073003204,3453,San Diego,91902,Bonita,-117.0578802,32.656474,2242.47,4.29,43.61,27.3,24.16666667,2223,2.5375,1.262238852,91467,3.85
4245,4307,6037403408,6576,Los Angeles,91789,Walnut,-117.8818963,34.0254501,432.7,6.13,24.75,12.3,12.13960546,1819,2.49671219,2.522079014,92029,3.33
4246,4308,6075031201,6167,San Francisco,94112,San Francisco,-122.4573334,37.7217805,549.94,3.41,55.46,33.9,42.71306102,1611,1.701966717,15.67038335,80462,3.63
4247,4309,6111005403,2694,Ventura ,93010,Camarillo,-119.0342535,34.2219343,843.73,4.54,31.57,37.5,60.6918239,968,1.653039832,5.119486271,39516,2.73
4248,4310,6073010010,5510,San Diego,92154,San Diego,-117.0636964,32.5783698,310.01,3.33,53.72,47.7,44.47045056,1128,1.922176712,5.911868722,45691,3.37
4249,4311,6037408628,5103,Los Angeles,91745,Hacienda Heights,-117.943153,33.9836985,582,5.15,45.69,24.5,37.27678571,1551,2.05859375,2.947279186,68362,3.01
4250,4312,6037403802,5553,Los Angeles,91724,Covina,-117.8463468,34.1030793,431.53,5.14,43.93,25.6,40.72900158,1380,2.043317485,5.875120815,61589,3.23
4251,4313,6059063903,3957,Orange ,92626,Costa Mesa,-117.9008448,33.6821945,2779.96,5.86,36.22,32.7,33.11867525,1488,2.249310028,3.187117841,88542,3.52
4252,4314,6075026100,6810,San Francisco,94112,San Francisco,-122.4431582,37.7196219,922.45,3.59,55.46,26.1,42.39839438,1559,1.414952333,10.73654145,72350,3.59
4253,4315,6073008509,6647,San Diego,92111,San Diego,-117.1718159,32.8149643,925.12,4.83,58.91,29.7,48.95575221,1314,1.699823009,5.854248407,61992,2.75
4254,4316,6085505001,9741,Santa Clara,95054,Santa Clara,-121.9712124,37.4003031,1218.72,6.52,22.98,22.3,57.94202899,2157,1.848115942,1.562659803,124329,2.84
4255,4317,6095250103,4292,Solano ,94591,Vallejo,-122.2216027,38.1164685,910.47,3.06,93.65,30.1,40.20685197,1318,2.138978668,3.103368449,65668,2.93
4256,4318,6059042310,8391,Orange ,92675,San Juan Capistrano,-117.6768613,33.4852789,541.66,5.56,24.56,36.8,35.21126761,1754,1.94084507,4.617236631,61188,2.8
4257,4319,6037462202,2928,Los Angeles,91101,Pasadena,-118.1369288,34.1489289,2155.35,6.74,29.21,42.7,85.55389222,1728,1.28742515,9.514355322,63750,2.07
4258,4320,6059001705,4343,Orange ,92835,Fullerton,-117.9402667,33.9117646,1060.06,6.13,25.71,32.9,39.62804006,1479,2.053648069,3.545850261,80385,3.14
4259,4321,6037276000,5396,Los Angeles,90045,Los Angeles,-118.3890198,33.9691783,2494.73,6.88,39.1,5.6,19.37746602,1700,1.988601491,3.947461404,112965,2.41
4260,4322,6081611700,5970,San Mateo,94025,Menlo Park,-122.1506224,37.4941291,1534.04,5.32,26.23,38.4,54.85047411,1445,2.117432531,0.546518717,54856,3.9
4261,4323,6073018601,4779,San Diego,92058,Oceanside,-117.355054,33.229909,1385.43,4.85,39.7,24.5,19.7481776,2169,2.231278993,1.404468097,86042,3.26
4262,4324,6095253404,6611,Solano ,95620,Dixon,-121.8314911,38.4598591,1234.81,4.84,54.31,29.6,36.64993154,1109,1.936558649,3.238294167,66929,3.09
4263,4325,6073002903,3717,San Diego,92115,San Diego,-117.0553352,32.7498573,914.78,4.13,48.49,37.8,32.00612557,1652,2.129402757,3.755119233,72935,3.15
4264,4326,6037462301,4655,Los Angeles,91106,Pasadena,-118.1270027,34.1549547,2337.52,5.84,20.91,46.1,76.37883008,1301,1.411142061,11.4851718,49018,2.53
4265,4327,6085506501,7710,Santa Clara,95117,San Jose,-121.9560416,37.2980229,613.46,3.83,31.05,54.1,67.5110575,1514,1.65460394,11.40927935,49539,3.08
4266,4328,6037702901,8866,Los Angeles,90292,Marina del Rey,-118.4532292,33.9815095,1219.42,8.23,30.32,18,94.71268588,2575,1.515513126,9.900938322,100442,1.8
4267,4329,6013307204,4300,Contra Costa,94509,Antioch,-121.8308707,37.9946847,705.43,3.23,178.9,36,22.67958031,1650,1.926553672,3.342715251,55022,3.18
4268,4330,6111004000,6586,Ventura ,93033,Oxnard,-119.1721776,34.1674563,392.49,3.75,33.16,57.8,33.85379702,1604,2.342796309,4.520329487,56190,4.96
4269,4331,6037403702,3794,Los Angeles,91724,Covina,-117.8557814,34.0913988,337.13,4.73,55.58,20.5,18.55955679,2068,2.493998153,2.568104178,100547,3.37
4270,4332,6065043010,5687,Riverside ,92530,Lake Elsinore,-117.387881,33.6841829,257.24,4.09,45.1,22.8,18.81824021,1619,2.501605652,2.604107071,78575,3.84
4271,4333,6077004701,2757,San Joaquin,95237,Lockeford,-121.1494646,38.1621306,130.91,3.9,22.31,49.1,28.09204219,1184,2.055608821,0.310087173,52039,2.75
4272,4334,6059021915,3985,Orange ,92807,Anaheim,-117.8115691,33.8443705,3002.21,6.43,25.69,8.5,14.43812233,1889,2.3314367,1.578732398,112308,2.79
4273,4335,6037554519,3613,Los Angeles,90703,Cerritos,-118.0569743,33.8527649,461.94,5.05,34.19,19.9,12.95822677,2722,2.262574595,2.886694493,114102,2.94
4274,4336,6107000100,5142,Tulare ,93271,Three Rivers,-118.8366159,36.5233963,78.98,5.55,31.92,32.4,14.42676906,849,2.286889742,0.002704905,66188,2.51
4275,4337,6061020806,3494,Placer ,95678,Roseville,-121.2762266,38.7453902,1826.74,5.73,45.9,32,43.74614911,1021,1.617991374,3.139632642,55496,2.4
4276,4338,6097152801,5547,Sonoma ,95403,Santa Rosa,-122.7503889,38.4828618,1239.56,6.07,51.96,30.4,29.91277578,1397,2.180092355,1.516004895,87517,2.75
4277,4339,6067007701,6126,Sacramento ,95608,Carmichael,-121.3373129,38.6172437,762.82,3.75,106.76,42.8,62.98701299,959,1.604707792,4.064261138,47955,2.39
4278,4340,6065042717,5079,Riverside ,92587,Sun City,-117.2521561,33.7021362,293.5,3.77,36.99,46,28.31168831,1296,2.345454545,0.963640339,52127,3.57
4279,4341,6075015801,3594,San Francisco,94115,San Francisco,-122.4373557,37.7813029,532.53,3.71,58.87,41.6,71.62709902,1109,0.792125072,20.32073826,66698,2.34
4280,4342,6073003108,3520,San Diego,91977,Spring Valley,-117.0155941,32.7074478,1107.67,4.26,67.08,43.7,25.93340061,1489,2.306760848,3.699784777,56131,3.91
4281,4343,6065041807,2400,Riverside ,92882,Corona,-117.5772407,33.8601348,779.62,5.3,30.02,28.4,17.6217765,1778,2.402578797,2.794896977,66543,3.39
4282,4344,6111000400,6758,Ventura ,93060,Santa Paula,-119.0487659,34.4021613,251.55,3.91,42.33,39,33.87549075,1116,2.33482894,0.177609519,59239,3.66
4283,4345,6065043239,6792,Riverside ,92592,Temecula,-116.9857528,33.5633922,176.57,5.29,26.25,29.1,24.96857981,1778,2.335986594,0.035756879,70563,3
4284,4346,6073014500,3749,San Diego,91941,La Mesa,-117.0438659,32.7495164,1550.77,4.6,25.99,36.2,59.10447761,1244,1.806716418,4.623720054,52643,2.92
4285,4347,6013304001,3718,Contra Costa,94513,Brentwood,-121.7489395,37.8837503,314.21,4.93,66.21,17.9,21.95467422,2556,2.339235127,0.200054108,114306,3.08
4286,4348,6053000300,4177,Monterey ,93906,Salinas,-121.6595817,36.7030908,860.05,3.33,68.04,40.1,34.3373494,1243,2.221385542,4.379089839,53625,3.47
4287,4349,6059088904,5766,Orange ,92683,Westminster,-117.9548828,33.7485828,754.32,4.81,26.35,45.7,36.65031535,1302,2.477224947,4.433033643,51550,3.96
4288,4350,6037408625,4160,Los Angeles,91745,Hacienda Heights,-117.9634087,33.9886212,491.03,4.84,46.47,10.2,18.23338736,2063,2.345218801,2.33458257,98646,3.28
4289,4351,6059110110,5706,Orange ,90630,Cypress,-118.0297412,33.8305662,659.39,4.25,30.96,27.5,49.80821918,1535,2.128219178,3.745705866,69464,3.13
4290,4352,6073020309,3945,San Diego,92026,Escondido,-117.1090217,33.1355986,1941.67,5.81,23.67,42.9,44.31616341,1263,2.387211368,1.613327954,70663,3.84
4291,4353,6095253108,4088,Solano ,95687,Vacaville,-122.0008642,38.3288304,1942.5,3.89,66.5,24.6,40.75682382,1154,1.929900744,0.799378713,70533,2.89
4292,4354,6037462700,5471,Los Angeles,91106,Pasadena,-118.1144868,34.1519261,1904.9,5.46,23.86,28.7,64.60465116,1377,1.765581395,5.192766054,66458,2.48
4293,4355,6111005004,5419,Ventura ,93036,Oxnard,-119.1656216,34.2505709,1204.06,5.74,38.26,31.1,59.52688172,1565,1.867956989,2.049755038,70511,3.29
4294,4356,6097153006,7286,Sonoma ,95401,Santa Rosa,-122.7584138,38.4432933,634.97,4.7,54.81,38.6,37.1024735,1632,1.964310954,3.361144134,58413,2.75
4295,4357,6111007612,4762,Ventura ,93021,Moorpark,-118.906726,34.2752843,570.43,5.03,32.63,29.5,65.26875369,1679,2.040756054,2.082366742,64005,3.03
4296,4358,6037300800,6947,Los Angeles,91208,Glendale,-118.220602,34.1845879,1325.83,6.28,16.62,25.5,47.51401869,1607,1.901682243,1.775974369,90253,2.89
4297,4359,6065043271,3930,Riverside ,92595,Wildomar,-117.2755965,33.6006686,302.74,3.3,43.65,30.1,28.16635161,1309,2.667296786,1.065315751,64429,3.73
4298,4360,6007002200,5156,Butte ,95969,Paradise,-121.6824752,39.674685,343.1,4.63,46.89,37.1,36.99074074,858,1.77037037,0.064032222,50907,2.38
4299,4361,6053000701,6439,Monterey ,93905,Salinas,-121.609157,36.6878097,350.07,2.86,79.51,86.1,75.30662306,1049,1.720359771,7.889350521,35097,4.88
4300,4362,6037216800,3289,Los Angeles,90035,Los Angeles,-118.3706043,34.0557841,1364.34,5.98,23.46,23.1,61.33518776,1878,1.731571627,7.865707345,82063,2.21
4301,4363,6085512043,6129,Santa Clara,95111,San Jose,-121.8048672,37.2618681,1548.57,4.02,29.44,55.6,61.62060302,1364,2.085427136,7.230449622,51000,4.33
