,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty
6814,6081603000,4143,San Mateo,94044,Pacifica,-122.4859426,37.6364758,417.86,2.24,49.74,19.3
6815,6037194102,3458,Los Angeles,90046,Los Angeles,-118.3650891,34.116659,1150.01,5.51,20.72,19.1
6816,6023000600,4866,Humboldt ,95501,Eureka,-124.1501286,40.7886073,930.06,1.94,97.75,43
6817,6085507205,4475,Santa Clara,95032,Los Gatos,-121.9811671,37.2575105,1351.2,5.21,14.22,9.3
6818,6023010502,5281,Humboldt ,95519,McKinleyville,-124.0533616,40.9331482,166.45,2.44,71.65,32.8
6819,6073019203,2866,San Diego,92084,Vista,-117.2360535,33.237727,543.68,4.01,36.15,26.7
6820,6067007102,7195,Sacramento ,95835,Sacramento,-121.532096,38.6780725,888.5,3.08,48.25,12.9
6821,6071010402,8442,San Bernardino,92278,Twentynine Palms,-116.1378978,34.4587143,22.41,3.12,21.9,50.1
6822,6037701304,6374,Los Angeles,90402,Santa Monica,-118.5076229,34.0293136,813.54,4.69,9.8,16.1
6823,6081613600,6018,San Mateo,94038,Moss Beach,-122.4994673,37.5417779,134.52,4.2,35.43,11.2
6824,6111000901,2541,Ventura ,93023,Ojai,-119.2618887,34.4587926,348.93,3.64,37.86,14.2
6825,6059052522,4123,Orange ,92614,Irvine,-117.8217375,33.6802504,400.51,4.71,19.37,19
6826,6015000101,3939,Del Norte,95531,Crescent City,-124.204051,41.7443155,574.47,1.72,66.46,65.7
6827,6057000300,2353,Nevada ,95949,Grass Valley,-121.1052406,39.1744248,216.26,3.73,31.64,29
6828,6075032901,5021,San Francisco,94116,San Francisco,-122.4901861,37.7461534,994.01,2.74,25.91,18.9
6829,6081608100,3523,San Mateo,94404,San Mateo,-122.2630195,37.5606971,309.4,2.86,22.07,7
6830,6085502702,8042,Santa Clara,95124,San Jose,-121.9426217,37.2581371,1498.18,5.21,20.03,17.2
6831,6059032053,7976,Orange ,92688,Rancho Santa Margarita,-117.6187322,33.617141,554.32,4.29,16.28,13.9
6832,6073013417,2087,San Diego,91913,Chula Vista,-116.9844864,32.6590401,372.29,3.07,14.56,6.2
6833,6075047901,6400,San Francisco,94121,San Francisco,-122.5098633,37.7824907,297.77,3.28,20.78,25
6834,6073007501,4040,San Diego,92107,San Diego,-117.243159,32.751974,606.49,3.37,36.11,39.4
6835,6085508003,2222,Santa Clara,95014,Cupertino,-122.0102662,37.3171027,428.95,4.29,11.03,12.5
6836,6063000400,2785,Plumas ,95934,Crescent Mills,-120.9109355,40.0916592,121.05,4.19,25.12,42.4
6837,6037573800,4284,Los Angeles,90808,Long Beach,-118.0984125,33.8242122,385.67,4.61,30.62,12.9
6838,6037920109,4493,Los Angeles,91354,Valencia,-118.5520012,34.4538482,488.87,3.98,19.92,14.5
6839,6019006404,4909,Fresno ,93657,Sanger,-119.3805297,36.9057665,118.25,4.45,21.06,29.7
6840,6029003810,2578,Kern ,93312,Bakersfield,-119.1367221,35.3762338,404.49,5.76,25.32,7.7
6841,6041119201,3288,Marin ,94904,Greenbrae,-122.5282641,37.9456796,1038.69,3.58,22.69,14.4
6842,6113011002,3093,Yolo ,95695,Woodland,-121.7872092,38.6661851,429.96,2.73,56.23,16.7
6843,6113010704,2267,Yolo ,95616,Davis,-121.7555757,38.5536229,313.73,3.35,23.36,46.6
6844,6061020715,3059,Placer ,95661,Roseville,-121.2543801,38.7237694,640.74,2.5,47.07,21.9
6845,6079011503,3624,San Luis Obispo,93401,San Luis Obispo,-120.620955,35.2430451,406.05,5.61,30.83,21.6
6846,6067008210,5472,Sacramento ,95630,Folsom,-121.173807,38.7028284,660.91,2.92,24.66,16.2
6847,6097151203,5130,Sonoma ,94931,Cotati,-122.6934004,38.3222713,416.82,3.05,39.86,27.4
6848,6037135203,7055,Los Angeles,91307,West Hills,-118.6570809,34.1918593,546.04,3.58,35.6,20.3
6849,6067004009,5129,Sacramento ,95831,Sacramento,-121.5338651,38.4908393,263.65,2.56,49.96,14.4
6850,6097152502,3603,Sonoma ,95409,Santa Rosa,-122.6641385,38.4784138,400.26,2.47,39.92,28.1
6851,6065049700,9511,Riverside ,92562,Murrieta,-117.2443765,33.5246081,116.47,3.98,31.33,12.9
6852,6075047600,5137,San Francisco,94118,San Francisco,-122.475543,37.7767698,1010.49,3.61,21.22,14.4
6853,6049000400,1265,Modoc ,96104,Cedarville,-120.0968999,41.5761782,27.71,1.96,32.64,41
6854,6059042328,2524,Orange ,92653,Laguna Hills,-117.6841854,33.5831592,2013.27,4.59,30.44,15.7
6855,6083002007,9554,Santa Barbara,93455,Santa Maria,-120.4257095,34.9079217,518.83,4.26,33.34,19.4
6856,6057000200,2700,Nevada ,95949,Grass Valley,-121.1947188,39.1006443,82.31,2.47,33.33,30.8
6857,6075013102,2625,San Francisco,94109,San Francisco,-122.4274293,37.7926193,764.85,4.81,43.92,11.8
6858,6059042320,5665,Orange ,92656,Aliso Viejo,-117.7106408,33.5707126,544.02,4.3,15.13,21
6859,6017030603,3566,El Dorado,51,Eldorado NTL Forest,-120.4220948,38.8821468,154.73,3.1,31.76,31
6860,6039000106,5021,Madera ,93614,Coarsegold,-119.7721217,37.1853582,170.29,3.84,27.13,26.6
6861,6081602900,3846,San Mateo,94044,Pacifica,-122.4918058,37.6532841,488.99,2.99,44.88,16
6862,6023011500,4409,Humboldt ,95542,Garberville,-123.9644534,40.1577117,66.56,2.58,37.24,47.2
6863,6037670416,4139,Los Angeles,90275,Rancho Palos Verdes,-118.4075895,33.7558674,233.75,4.01,12.04,16.1
6864,6097153501,4319,Sonoma ,95472,Sebastopol,-122.794423,38.3374068,213.96,4.48,27.44,19.9
6865,6075013101,3811,San Francisco,94109,San Francisco,-122.4247493,37.7937758,734.83,4.63,39.43,8.7
6866,6037910809,2235,Los Angeles,91387,Canyon Country,-118.4042026,34.4087694,901.2,4.4,31.03,13.9
6867,6001428301,6526,Alameda ,94502,Alameda,-122.2406697,37.7334484,301.3,4.52,33.09,8.5
6868,6059099309,4547,Orange ,92648,Huntington Beach,-118.0028204,33.6760101,390.72,4.14,27.01,14.5
6869,6113010606,7902,Yolo ,95618,Davis,-121.722018,38.5558571,700.22,5.44,21.37,35.5
6870,6037920110,5010,Los Angeles,91354,Valencia,-118.5457784,34.4462571,626.81,3.99,21.11,11
6871,6059052417,6771,Orange ,92620,Irvine,-117.7621304,33.7055501,262.06,5.18,23.45,12.1
6872,6067008211,2871,Sacramento ,95662,Orangevale,-121.2087748,38.7023418,558.77,3.46,34.96,19.4
6873,6009000122,4046,Calaveras ,95247,Murphys,-120.4761869,38.1257461,312.09,3.27,21.29,39.6
6874,6037194101,3091,Los Angeles,90046,Los Angeles,-118.3530199,34.1114184,732.28,4.98,17.21,19.9
6875,6055201900,1293,Napa ,94515,Calistoga,-122.5282377,38.6339801,286.07,3.75,19.93,26.5
6876,6059052528,3469,Orange ,92604,Irvine,-117.7907468,33.6926896,437.86,3.56,26.19,17.2
6877,6073020027,13665,San Diego,92078,San Marcos,-117.1809654,33.1159777,340.38,4.57,19.18,25
6878,6075032601,4416,San Francisco,94122,San Francisco,-122.4807924,37.7624848,998.79,2.8,24.56,19.2
6879,6059052427,5119,Orange ,92610,Foothill Ranch,-117.6498083,33.6829142,479.85,4.63,9.96,7.8
6880,6037621201,6452,Los Angeles,90277,Redondo Beach,-118.3827737,33.8496251,561.23,6.37,20.25,11.1
6881,6085507702,6126,Santa Clara,95014,Cupertino,-122.0617266,37.2991911,309.75,4.76,9.4,5.2
6882,6095252910,5617,Solano ,95687,Vacaville,-121.9444369,38.3401253,250.33,2.3,72.28,23.2
6883,6059032039,6696,Orange ,92692,Mission Viejo,-117.6482115,33.5758253,507.85,3.39,24.23,14.3
6884,6075016500,5083,San Francisco,94117,San Francisco,-122.4477884,37.7741958,892.94,3.97,29.28,20.8
6885,6065043264,7683,Riverside ,92592,Temecula,-117.1030729,33.4952197,336.2,3.81,26.11,10.8
6886,6075013300,4232,San Francisco,94118,San Francisco,-122.4524293,37.7887307,634.36,4.8,24.5,18.4
6887,6053013600,4396,Monterey ,93955,Seaside,-121.8432526,36.6015572,351.88,1.79,50.14,52.2
6888,6095252311,4557,Solano ,94534,Fairfield,-122.0507327,38.2950726,1514.32,2.9,53.46,6.8
6889,6029003305,3608,Kern ,93225,Frazier Park,-118.9619081,34.8027858,152.89,2.3,25.89,44.8
6890,6037910302,6387,Los Angeles,93551,Palmdale,-118.2221613,34.6227294,392.83,2.12,40,18.4
6891,6013334200,6794,Contra Costa,94595,Walnut Creek,-122.0543368,37.8736123,2160.49,4.31,27.55,6.6
6892,6081606700,2348,San Mateo,94403,San Mateo,-122.3234915,37.5405075,1010.86,4.91,30.26,5.2
6893,6065045214,5648,Riverside ,92203,Indio,-116.2852631,33.7366154,448.07,3.52,21.45,19
6894,6037141500,2984,Los Angeles,91436,Encino,-118.4786421,34.1404819,3029.94,6.04,18.93,6.5
6895,6067005804,2585,Sacramento ,95608,Carmichael,-121.3394431,38.5863682,470.27,3.8,90.33,5.6
6896,6111007610,5118,Ventura ,93021,Moorpark,-118.8749096,34.2697479,425.18,3.87,32.63,10.9
6897,6111005909,3395,Ventura ,91320,Newbury Park,-118.9022684,34.1808192,1301.87,3.59,24.82,14.3
6898,6037574901,3725,Los Angeles,90815,Long Beach,-118.1251759,33.7921434,640.32,4.04,28.12,15
6899,6095252912,5625,Solano ,95687,Vacaville,-121.9443575,38.3572485,246.52,2.78,72.28,8.2
6900,6079010902,3874,San Luis Obispo,93405,San Luis Obispo,-120.6569365,35.2929314,801.11,3.45,14.32,80.5
6901,6085503324,3543,Santa Clara,95148,San Jose,-121.7892724,37.3276397,452.48,2.26,30.66,13.6
6902,6081603200,3828,San Mateo,94044,Pacifica,-122.508165,37.5910371,584.45,2.58,49.74,16.9
6903,6113010512,3406,Yolo ,95616,Davis,-121.7731005,38.5524621,465.22,2.75,23.36,39.1
6904,6085503313,4582,Santa Clara,95148,San Jose,-121.7764533,37.3313031,219.44,2.29,30.66,11.2
6905,6013304004,3738,Contra Costa,94505,Discovery Bay,-121.6070438,37.9005821,306.38,3.35,47.44,11.4
6906,6013338201,3790,Contra Costa,94598,Walnut Creek,-122.031045,37.9314923,720.86,3.03,32.65,12.3
6907,6081600401,3240,San Mateo,94014,Daly City,-122.4443609,37.7054512,468.65,2.22,58.26,17.3
6908,6001435103,6403,Alameda ,94552,Castro Valley,-121.9830876,37.6518042,686.66,3.23,34.05,6.7
6909,6079011504,1362,San Luis Obispo,93401,San Luis Obispo,-120.5594692,35.2737346,259.58,4.87,15.2,34
6910,6059021817,3479,Orange ,92886,Yorba Linda,-117.7847204,33.8699584,254.01,4.08,25.15,18.5
6911,6097152400,10001,Sonoma ,95404,Santa Rosa,-122.7071615,38.4857501,571.36,5.5,24.19,6.1
6912,6073000100,3029,San Diego,92103,San Diego,-117.1858941,32.7530053,1596.19,6.06,36.62,13.3
6913,6073007400,6590,San Diego,92107,San Diego,-117.235253,32.7451404,498.71,3.88,32.67,26.7
6914,6059062628,3581,Orange ,92612,Irvine,-117.8126304,33.6518934,531.72,4.08,10.75,23.2
6915,6037920104,2798,Los Angeles,91384,Castaic,-118.7322957,34.5530069,1277.64,3.52,26.61,16
6916,6037464100,7210,Los Angeles,91108,San Marino,-118.1222337,34.1202462,411.43,6.01,11.19,11.7
6917,6037460200,5315,Los Angeles,91001,Altadena,-118.1374464,34.2022911,404.27,4.08,47.26,13.8
6918,6073020401,2369,San Diego,92029,Escondido,-117.0934081,33.0672688,1240.68,4.73,20.23,12.8
6919,6075032902,3831,San Francisco,94122,San Francisco,-122.4906443,37.7526805,786.84,2.63,17.64,25.8
6920,6097151502,6591,Sonoma ,95404,Santa Rosa,-122.6518817,38.3855179,464.46,3.46,28.94,21.2
6921,6059032029,4328,Orange ,92630,Lake Forest,-117.665172,33.644694,518.65,4.58,23.05,15
6922,6059099243,4287,Orange ,92646,Huntington Beach,-117.9840914,33.664929,531.46,4.37,22.96,12.7
6923,6001450701,8075,Alameda ,94550,Livermore,-121.8054596,37.5511338,1147.03,6.21,27.46,7.5
6924,6059075702,3343,Orange ,92780,Tustin,-117.8143983,33.7587899,813.17,4.48,28.72,18.2
6925,6061020711,4372,Placer ,95661,Roseville,-121.2401149,38.738963,593.73,2.39,48.89,27.9
6926,6037139802,3865,Los Angeles,91356,Tarzana,-118.5563556,34.142864,329.95,3.47,32.56,7.8
6927,6073008352,3517,San Diego,92126,San Diego,-117.1381437,32.9272107,290.28,2.33,35,17.9
6928,6075031100,6193,San Francisco,94112,San Francisco,-122.4461642,37.7296356,1384.4,3.7,32.06,13.3
6929,6075042602,3243,San Francisco,94118,San Francisco,-122.4754787,37.7833793,942.39,3.72,19.9,14
6930,6071010422,1645,San Bernardino,92277,Twentynine Palms,-116.0639699,34.1916824,284.57,2.34,38.79,30.5
6931,6037264302,5683,Los Angeles,90049,Los Angeles,-118.4768543,34.0472018,745.33,5.77,12.73,15
6932,6001423700,3633,Alameda ,94705,Berkeley,-122.248923,37.8618413,592.5,4.01,22.91,45.6
6933,6037400501,2126,Los Angeles,91741,Glendora,-117.8642543,34.1611414,152.14,3.32,33.84,4.9
6934,6087120700,4120,Santa Cruz,95060,Santa Cruz,-122.0633466,37.0197696,455.52,5.24,19.64,16.5
6935,6037269300,3885,Los Angeles,90064,Los Angeles,-118.4122005,34.0444598,1781.93,6.24,23.19,11.5
6936,6111002000,2577,Ventura ,93001,Ventura,-119.2710679,34.2875031,534.82,3.34,50.02,16.7
6937,6069000801,3082,San Benito,95023,Hollister,-121.360018,36.80466,309.94,2.55,59.85,8.2
6938,6013354001,1859,Contra Costa,94563,Orinda,-122.216662,37.8838155,1477.43,4.13,19.33,4.6
6939,6065045110,5401,Riverside ,92253,La Quinta,-116.3111037,33.6653271,263.86,2.19,30.7,36.3
6940,6083002708,2568,Santa Barbara,93436,Lompoc,-120.4486596,34.6348033,267.72,1.91,56.87,34.6
6941,6075016900,2924,San Francisco,94114,San Francisco,-122.4324782,37.7670961,442.93,3.23,23.94,17.8
6942,6037910301,4219,Los Angeles,93536,Lancaster,-118.2230412,34.6382723,384.08,3.27,39.64,19.4
6943,6037261101,3499,Los Angeles,90210,Beverly Hills,-118.4005365,34.1171681,1047.53,5.7,16.87,10.6
6944,6059099307,2502,Orange ,92648,Huntington Beach,-117.9924346,33.6509015,500.12,4.05,26.99,16.3
6945,6053013300,5693,Monterey ,93940,Monterey,-121.8548464,36.5941325,548.26,3.35,24.03,30.4
6946,6097151309,4865,Sonoma ,94951,Penngrove,-122.6340481,38.3441037,545.8,3.56,25.55,21.2
6947,6083002930,7328,Santa Barbara,93117,Goleta,-119.891155,34.4266384,504.78,3.21,33.73,29.3
6948,6001405000,3136,Alameda ,94610,Oakland,-122.2190899,37.8121648,1329.47,4.09,46.34,17.2
6949,6085502906,4521,Santa Clara,95118,San Jose,-121.9014215,37.2478149,1026.3,3.55,28.39,27.1
